ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC029_T2_B_AMR_R1	SC030_T2_B_AMR_R2	SC031_T2_B_AMR_R3	SC032_T2_B_AMR_R4	SC033_T2_B_AMR_R5	SC029_T2_B_AMD_R1	SC030_T2_B_AMD_R2	SC031_T2_B_AMD_R3	SC032_T2_B_AMD_R4	SC033_T2_B_AMD_R5
ENSMUSG00000028680	Plk3	0.927044041	0.59000805	0.616217279	0.492443557	1.151032511	0.808839119	1.29051236	0.981254929	1.237317369	0.910922411	-0.842987634	-0.785468481	-0.293816557	-0.72729061	0.013512011	-1.22136908	-1.596862051	-1.182662066	-1.266315217	-1.10233194
ENSMUSG00000028684	Urod	0.033046049	-0.024258155	0.495202212	0.544198338	0.228503021	1.384408587	1.303020621	0.586815972	2.144658994	-0.626304165	-0.956303752	0.501352635	0.817001756	-0.408081006	-0.844182462	-0.711280628	-1.615052624	-0.252285505	-1.602232098	-0.998227789
ENSMUSG00000028687	Mutyh	0.226986345	1.064870416	1.141994142	0.154762331	0.386299168	-0.144764794	1.017706803	1.393380116	0.892785066	0.857292627	0.296104678	-0.692290261	0.885815399	-1.231199249	0.058324186	-1.620727087	-1.532883689	-1.697217634	-0.82166947	-0.635569094
ENSMUSG00000028708	Mknk1	0.888106844	-0.047672581	1.128855419	0.24803695	0.701725832	1.443291024	1.442341294	1.658442041	0.099741902	0.121233886	-1.435819819	0.490825233	-0.142974607	-1.617945194	-0.598545028	-0.901665999	-0.75402446	-0.767653052	-1.337935638	-0.618364047
ENSMUSG00000028709	Mob3c	0.802261694	0.805704666	0.384463774	0.726767949	1.88065769	0.207611719	1.272197934	0.327539654	0.829881506	1.04436515	0.314705172	-0.066572462	-0.685109914	-1.41651494	-1.319587483	-0.916059738	-1.004792654	-0.748059358	-0.872208977	-1.567251384
ENSMUSG00000028771	Ptpn12	1.060213116	0.879108547	0.759595199	0.683707934	0.793818586	0.983145009	0.868819881	0.991564823	1.078236479	1.036650142	-1.165921728	-0.542880108	-0.3433006	-0.634966175	-0.138468943	-1.733967612	-1.283870872	-1.122397547	-1.196685149	-0.972400983
ENSMUSG00000028807	Zbtb8a	0.787554429	1.70669361	0.321982778	0.861559974	0.637268476	0.531504238	1.144633453	0.477704719	0.903240439	1.172544518	-0.882166125	-0.632966828	0.441378446	-0.834458341	-0.754226288	-1.299770108	-1.075812304	-1.595978861	-1.370768302	-0.539917924
ENSMUSG00000028848	Gpn2	0.309914326	0.503459502	0.69305124	0.825570776	0.462699353	0.829803464	1.615111653	1.366704778	1.183819663	0.675581434	-0.797506104	-0.353727135	0.062425298	-0.922438149	-0.192100202	-1.450438611	-1.621128396	-0.53345096	-1.489352247	-1.167999685
ENSMUSG00000028850	Gpatch3	0.751146475	-0.157125509	-1.520475499	0.544954813	0.748928405	1.710812317	1.51680694	0.338000383	0.998273767	0.987955397	-0.453269976	-0.250865485	0.76841177	-1.058465682	-0.015928952	-1.428460773	-0.335505996	-0.54817066	-1.545167484	-1.051854251
ENSMUSG00000028885	Smpdl3b	0.510250093	0.501141446	-0.044992809	0.430802254	0.243596126	0.808371801	-0.00161695	0.748640999	0.199983562	-0.716344541	0.246413213	0.679691045	1.410018363	-0.372934565	1.090137828	-2.483455631	-1.546871703	0.625767593	-1.861797719	-0.466800408
ENSMUSG00000028890	Mtf1	0.819197725	1.065303704	1.121605418	0.96483504	1.257537935	0.619457746	0.98583994	0.940030637	0.354999483	0.617189465	-0.735820245	-1.039997032	0.277242842	-0.941512563	-0.579404892	-0.976511497	-1.530486066	-0.27712884	-1.635382488	-1.306996313
ENSMUSG00000028893	Sesn2	0.292059673	0.4904835	0.832808913	1.007644539	0.813986649	0.990750341	0.985939765	0.591228387	0.950361336	0.620083881	-0.264554536	-0.194723477	0.788266933	-0.49879752	-0.355190306	-1.545094828	-1.751027814	-0.476667435	-1.111674769	-2.165883234
ENSMUSG00000028906	Epb41	0.703811804	0.704938243	0.809272326	0.941694694	0.927905412	0.284137108	1.066314748	1.188798972	-0.895862119	1.696482193	-1.387455022	-1.331116874	0.12263387	-0.364624289	0.247160191	-1.288009529	-1.580497919	-0.367443976	-0.777667344	-0.700472488
ENSMUSG00000028926	Cdk14	1.139865277	0.839279143	1.195260499	1.091032948	0.959922099	0.480455833	0.898677187	0.950330385	0.61041446	1.235948627	-1.092340674	-0.839567362	-0.429253921	-0.9823758	-0.532915421	-0.970901341	-1.142031236	-0.913316893	-1.048666668	-1.449817142
ENSMUSG00000028958	Tmub1	0.553716665	0.92900171	-0.296770099	0.523225262	0.158309805	1.855351364	0.720060093	0.332299173	1.246378041	1.085500957	-2.435281716	-0.374527155	0.092708974	-0.672377026	-0.26688023	-1.741282169	-0.704943527	-0.153486511	-0.673490571	-0.17751304
ENSMUSG00000028974	Dffa	0.477044551	1.005131055	0.670786509	1.039489698	0.125062266	2.011860471	0.09290965	1.049675916	1.12183617	-0.199540729	-1.24298974	-0.14074051	0.291540212	-0.686240357	0.019702943	-1.792664853	-0.359494658	-0.841048859	-1.100565041	-1.541754696
ENSMUSG00000028975	Pex14	1.036398363	0.728617819	1.059739702	0.872463391	0.681674555	1.482003473	1.197023914	0.848174054	0.569539434	-0.313218881	-0.452313839	-0.495400792	0.409166927	-0.691082654	-0.380469327	-1.551756884	-0.762488209	-1.2212639	-1.464658041	-1.552149104
ENSMUSG00000028977	Casz1	0.788418482	0.481542471	0.906548986	0.639042291	1.083969925	1.100954423	1.315647278	0.925050515	1.03026378	0.942500652	-1.178224831	-0.85566748	-0.472611599	-0.690311258	-0.398029844	-1.82869395	-1.02543313	-0.737575272	-1.111952443	-0.915438996
ENSMUSG00000028982	Slc25a33	1.321935937	0.493382495	0.500085682	1.410955418	1.565081517	0.950927947	0.742655093	0.795465758	1.111980558	-1.063982453	0.186870011	-0.599312112	-0.35983947	-0.876516436	-0.819605702	-0.881672683	-1.199821763	-0.983905427	-0.947116262	-1.347568109
ENSMUSG00000028991	Mtor	-0.113793616	0.821661374	0.993275252	0.046399086	0.917621567	1.629065894	0.804959223	0.037235177	-0.319532699	1.953401606	-1.246394584	-1.71985265	-0.229166976	-0.924838447	-0.67404554	-1.149977896	0.388593149	0.407447497	-0.346545585	-1.275511833
ENSMUSG00000028995	Fam126a	0.825517169	0.543826801	0.911357531	0.633988358	1.054264839	0.063069788	-0.179137874	1.012755457	0.254395145	1.533136264	-0.886507855	-0.151060334	0.636632244	0.118616625	0.496122632	-1.425074713	-1.698904713	-0.479331536	-1.988880119	-1.274785706
ENSMUSG00000029004	Kmt2e	0.442517306	0.840058439	1.187893169	0.892743843	1.475482534	-0.551395496	0.621466979	0.445582498	-0.984022299	2.255844971	-1.141061249	-1.298726571	0.234532074	-0.943523778	-0.591383467	-0.665192688	-0.965529962	0.204178507	-0.763541166	-0.695923646
ENSMUSG00000029030	Tprgl	0.794923037	0.790561101	0.419293865	0.876543652	0.083372022	1.139535201	0.836418967	1.930338871	1.417151092	0.126119746	-0.686435518	-0.582664725	-0.046352347	-0.719834712	-0.959121419	-1.353013734	-1.377256399	-0.319687284	-0.906858994	-1.463032423
ENSMUSG00000029049	Morn1	0.553329955	1.024012533	0.59041062	0.530002081	1.207571491	1.296355132	0.963761405	0.620359122	0.079877082	1.023207876	-0.815634118	-1.624847898	0.544295592	-1.39015609	-0.791513876	-0.977677717	-0.571374695	0.333919047	-1.839295876	-0.756601667
ENSMUSG00000029050	Ski	0.987167924	0.793889385	0.915452487	0.770904897	1.117560626	1.044741418	1.40077201	-0.081094228	0.613992659	1.436802706	-1.339476809	-1.521588463	-0.51047078	-0.91612078	-0.67098325	-1.153404041	-0.93281988	-0.464407607	-0.857808938	-0.633109335
ENSMUSG00000029053	Prkcz	1.341313834	0.9472728	1.0665489	0.853045923	1.090558636	0.065655548	1.098541725	0.22243598	0.589611825	0.729186885	0.079385386	-0.866465385	0.305150488	-0.343735514	-0.750784121	-1.689806554	-0.431413116	-1.217777996	-1.920135753	-1.168589491
ENSMUSG00000029056	Pank4	0.991977932	0.11250226	0.441036486	0.909806504	0.942723165	0.747432393	1.482757269	0.52477016	0.872679019	0.740766864	-0.475472759	-1.587140848	0.499803579	-1.082130425	-0.965374128	-0.483394173	-1.556672456	0.585828789	-1.376930874	-1.324968755
ENSMUSG00000029086	Prom1	0.480475502	0.516819515	0.486372342	0.666145587	0.551215064	0.034537132	0.073542608	0.616988876	0.493118005	0.300750986	0.297595761	1.65743631	0.188479066	0.507624903	0.820946677	-2.040666267	-0.84127618	-1.249912335	-2.113524557	-1.446668995
ENSMUSG00000029088	Kcnip4	0.843007055	0.869029009	0.856418179	0.991349462	0.774170931	0.447479265	0.479369864	0.631125548	0.986130694	1.16359539	-0.568972036	0.149124037	-0.079114746	-0.461544061	0.115721297	-1.209842801	-1.369509555	-0.73658174	-2.130770251	-1.75018554
ENSMUSG00000029094	Afap1	0.782292212	0.720657432	0.852994214	0.643303051	1.001262587	0.528507153	0.909818297	0.593600087	0.318742055	0.926166278	-0.686061885	-0.102644391	0.751279243	-0.424231136	0.156466326	-1.917904285	-1.681485942	-0.080360213	-1.89482002	-1.397581062
ENSMUSG00000029095	Ablim2	0.809621958	0.923380745	0.903884316	-0.029971006	0.58370552	1.599240888	0.57152456	1.295388916	1.501150133	0.115339371	-0.440165753	-0.561472502	0.003741908	-0.797897624	-0.537002724	-1.62305598	-0.528293385	-1.618244385	-1.386910201	-0.783964754
ENSMUSG00000029098	Acox3	0.696723506	2.05344772	1.254469757	0.850247289	0.713014177	-0.173980277	0.639691275	-0.20069625	0.052932946	0.588012321	-0.695361335	0.267165065	0.462164484	-0.221602962	0.40312346	-1.214116262	-1.618362667	-0.744677673	-1.867462015	-1.244732558
ENSMUSG00000029106	Add1	1.204965296	0.691242502	0.92561846	1.315182807	0.949687433	1.321257714	0.806801062	0.81430534	0.687892389	0.699668568	-0.846578131	-0.654575826	-0.462167897	-0.950705199	-0.691150338	-1.14497314	-0.956262117	-1.215624037	-1.199995725	-1.294589161
ENSMUSG00000029127	Zbtb49	1.234360667	0.134509326	-0.104854884	1.089797862	1.436601056	0.343012359	2.022791782	0.505986187	-0.078273558	1.06363339	-0.625371003	-0.820392578	0.223708442	-0.560870551	-0.372422052	-0.655917183	-1.101579439	-0.57149634	-1.42002701	-1.743196474
ENSMUSG00000029135	Fosl2	1.272634048	0.926226959	0.924864112	0.859068603	1.631854703	0.486425648	1.072852711	0.524609341	-0.115975372	0.332767417	-0.913112445	-1.839795571	0.25728046	-0.620282096	0.274233477	-0.976358094	-1.479266437	-0.808222169	-1.293468917	-0.51633638
ENSMUSG00000029156	Sgcb	0.818779187	0.365596086	1.36060437	1.125964274	1.139332645	0.661118975	0.836425445	0.919507789	1.028362192	-0.030410079	-0.576786553	-1.518973895	0.344749295	-1.238304918	-0.550306253	-1.555853531	-1.296815974	-0.171749244	-0.268762971	-1.392476839
ENSMUSG00000029162	Khk	0.319983718	0.820249699	0.141915463	1.164045221	0.761502579	1.869794271	1.166718403	0.847239415	0.766684106	-0.108414293	-1.600869552	-0.026062312	-0.159094837	-0.060029524	-0.115594916	-1.864373489	-0.955429076	-1.220964234	-1.077711625	-0.669589019
ENSMUSG00000029165	Agbl5	0.350444337	0.649455146	0.885346359	0.877704481	0.663553195	0.749532442	0.895227357	0.270753347	0.372603788	1.682347289	-1.331762414	-0.237855281	0.9862917	-0.691799444	-0.258765997	-1.978837068	-1.442560581	-0.122054839	-1.208497515	-1.111126299
ENSMUSG00000029166	Mapre3	1.031758172	0.879517298	0.682224802	0.991806665	0.920506459	0.510304868	0.604529249	0.707500687	1.074577378	0.997557166	-0.80614029	-0.808188955	0.382045481	-0.625042064	0.203783118	-1.709745624	-1.299351352	-0.769422228	-1.70693646	-1.26128437
ENSMUSG00000029190	D5Ertd579e	0.369763326	0.043839138	0.982044923	0.115616523	0.981324942	-0.396935931	0.992738401	1.124884707	0.433001122	2.175865944	-1.10245447	-0.953581251	0.777230102	-0.793305259	0.569170867	-0.968131685	-1.358849434	-0.692482335	-1.164989233	-1.134750399
ENSMUSG00000029229	Chic2	0.174070689	1.068885351	0.78856835	0.932097607	0.575302719	0.920807712	0.270473942	1.140877068	1.4029066	0.137662793	-0.896490681	-1.626687006	0.940255528	-0.702949327	-1.061904268	-1.356670089	-1.667905328	0.409537208	-0.738704441	-0.710134428
ENSMUSG00000029270	Fam69a	1.15023993	0.972888439	1.126046199	1.114369592	0.909125234	0.698034589	0.875746453	1.027896093	0.697491438	0.671621002	-1.000299004	-0.551102491	-0.242190559	-0.89003657	-0.393573778	-1.529079844	-1.227398003	-1.283089608	-1.267620445	-0.859068671
ENSMUSG00000029314	Gpat3	1.102148941	0.766766715	0.670459672	0.496760598	0.969488823	0.865964724	1.005552975	1.280030126	1.127557165	0.892639319	-1.070802306	-0.830891195	-0.023432805	-0.671464622	-0.582804126	-1.445876089	-1.431823354	-0.862826917	-1.255586945	-1.001860699
ENSMUSG00000029322	Plac8	1.212183536	1.501914239	2.095091974	1.665589654	-0.416459414	-0.758712603	0.305644896	-1.066393688	0.857974092	0.65424	-0.404653245	0.061138335	-0.708215297	-0.571566476	-0.730153156	-0.346548014	-0.512572929	-0.567648608	-0.856933743	-1.413919553
ENSMUSG00000029370	Rassf6	1.095838418	0.221014726	0.993906906	1.024115399	1.254100189	0.511340625	-0.123983544	0.892950455	0.933081755	1.442800229	-0.903035961	0.060495533	0.168777768	-0.656997654	-0.377695477	-1.392989726	-1.392989726	-0.964750464	-1.392989726	-1.392989726
ENSMUSG00000029381	Shroom3	0.233182018	0.353270393	0.568720449	0.516742754	0.615755134	0.934333961	0.60544854	0.595722665	0.948053526	1.431868872	0.002923598	0.079548631	0.422268608	-0.220994841	0.563497926	-1.101218628	-2.192163726	-0.929837122	-1.688501906	-1.738620852
ENSMUSG00000029426	Scarb2	0.968650344	1.094471474	0.540247877	0.800160406	0.457110711	1.670316065	0.781078674	0.944175146	0.744393734	0.211702737	-1.066415664	-0.40198525	0.370067813	-0.485364276	-0.691946882	-1.531523891	-1.655521471	-0.080144291	-1.219866379	-1.449606877
ENSMUSG00000029427	Zcchc8	0.263393075	1.241034105	1.482448592	0.87454475	0.570508433	0.025827319	0.328631663	1.237589548	0.546182154	1.065508534	-1.947146179	-0.684832482	0.234164783	-1.443064362	-0.091503921	-0.461154657	-0.505462876	-0.091565435	-1.891646798	-0.753456247
ENSMUSG00000029433	Diablo	1.104549091	0.830474293	0.526357589	0.139451062	0.008372755	1.447870586	0.901894793	1.230392183	0.96651171	0.673946364	-1.002060858	0.242130372	0.141210636	-0.583709017	-0.409249333	-1.930551129	-1.954914117	-0.690269524	-0.729217263	-0.913190192
ENSMUSG00000029449	Rhof	1.078109461	0.753852907	0.763578587	0.81499364	1.009751433	0.969554345	1.202346687	0.838532214	0.98739729	0.784813496	-1.038080771	-0.694076331	-0.151545914	-0.590355035	-0.419660396	-1.611401374	-1.319290932	-0.925527507	-1.30878691	-1.144204891
ENSMUSG00000029458	Brap	0.193573058	0.721673142	0.308591205	0.595487354	0.884645083	1.1595685	0.667534185	1.087962059	1.256418684	1.376821521	-0.325763684	-0.397208879	0.103642296	-0.725927296	-0.598633897	-0.784791395	-1.681149706	-0.402182931	-1.520602361	-1.919656938
ENSMUSG00000029461	Fam168a	0.69381192	0.997817604	1.054733858	0.859617097	1.002307691	0.763379285	0.648465293	0.896605297	0.816575321	1.333940276	-1.596413865	-1.237459094	0.08407815	-0.81374815	-0.868561749	-1.208803783	-0.915879463	-0.257768217	-1.182495932	-1.070201539
ENSMUSG00000029469	Ift81	0.742931384	0.835256202	0.989113794	0.915634274	0.799371201	0.716529169	0.752782811	0.618897532	0.826722784	1.231536258	-0.504846564	0.114196015	0.038395622	-0.670545363	-0.067054801	-1.382569012	-1.505184359	-1.323395627	-1.773586695	-1.354184626
ENSMUSG00000029480	Dhx37	0.744372568	1.598318375	0.807825353	0.784421705	0.384388334	1.340852747	0.718552594	0.997038184	0.874069549	0.399998863	-1.437056464	-0.5317387	-0.271813348	0.039316591	-0.859778853	-1.777288864	-1.184243341	-1.249516679	-0.757009918	-0.620708696
ENSMUSG00000029632	Ndufa4	1.007403051	0.859433732	0.723066892	1.051389619	0.228291225	0.64688505	0.811976586	1.272131411	1.094463606	0.618095477	-0.465081357	0.0822961	0.013368379	-0.412213481	-0.222067945	-1.471599289	-1.483241809	-1.148769855	-1.71186123	-1.493966162
ENSMUSG00000029634	Rnf6	0.839925837	1.422531288	-0.133934154	0.663164879	1.364815741	1.32698769	0.670491527	1.130594834	0.673415962	0.966760174	-0.760984897	-0.928885997	-0.219366272	-1.140433058	-1.290397682	-1.356206522	-1.091287914	-0.503966283	-0.818185212	-0.815039941
ENSMUSG00000029648	Flt1	0.982459134	0.874479884	0.8440714	0.872659842	0.908334154	0.923726588	0.98382355	0.857001342	0.636318623	0.993389718	-0.772779052	-0.478890682	0.058157148	-0.484569179	-0.2977342	-1.66634056	-1.643618129	-0.973590992	-1.408828638	-1.208069949
ENSMUSG00000029679	Hyal6	0.811980964	0.46025763	0.85653312	0.963800872	0.913539895	0.704603576	0.340254146	0.745629644	0.783934298	1.556684037	-0.413437172	-0.791347758	0.545186088	-0.536406216	-0.240369146	-1.294447641	-1.352751993	-0.533519828	-1.760062258	-1.760062258
ENSMUSG00000029680	Hyal4	0.237333885	1.098702961	1.195767971	-0.33136983	0.512480492	0.530507574	0.357754399	1.245523186	0.999023077	1.998942038	0.147982534	-0.032083477	-1.007709957	-0.733657828	-0.261179647	-0.951813991	-1.453320634	-1.034582605	-1.064979513	-1.453320634
ENSMUSG00000029681	Bcl7b	1.172301063	0.783521262	0.074466708	1.088818242	0.738509159	2.011563418	1.035276991	0.356880706	0.764098824	-0.193475718	0.017251125	-0.151616722	-0.10888922	-0.903955921	-0.976789739	-0.450918593	-1.687511037	-0.907764524	-1.634655619	-1.027110405
ENSMUSG00000029701	Rbm28	0.450814902	0.338862432	-0.529917932	0.563991553	0.591286562	-0.261160196	1.131847171	1.608761971	1.72480621	1.39254375	-0.920509633	-1.30606399	0.214149267	-1.576770172	-0.397882891	-0.906016741	-0.897745505	0.55042775	-1.149922535	-0.621501973
ENSMUSG00000029708	Gcc1	0.71792225	1.167514396	0.353273318	0.894829062	0.566890348	0.669184296	0.86984003	1.051293164	1.037966031	0.894124243	-1.212682173	-0.820994534	0.722651711	-0.546815402	-0.796817109	-1.822075685	-1.456045155	-0.042711929	-0.878502027	-1.368844837
ENSMUSG00000029726	Mepce	0.958857971	0.781694323	0.156193003	1.308860941	1.013600833	1.598421512	0.52950321	0.74511503	1.044929176	0.323341127	-1.222321102	-0.67997321	0.174499167	-1.114899729	-0.741532497	-0.600079139	-1.347588376	-0.08851721	-1.66593909	-1.174165939
ENSMUSG00000029729	Zkscan1	0.713618134	0.354995566	0.493406074	0.318675386	0.419853886	0.846610263	0.947029939	0.438460694	0.880903528	2.465183019	-0.663246414	-1.122368874	0.520155897	-0.623082757	-0.750236751	-0.712616248	-1.469459195	-0.483114832	-1.132524051	-1.442243263
ENSMUSG00000029761	Cald1	0.513522787	-0.598947067	-0.771399205	1.14512432	1.158170064	-0.827008653	0.305617665	1.168703672	0.912862622	1.577083356	-0.382490814	0.717428106	0.502974212	0.536638458	0.316278283	-0.878817795	-1.285843932	-0.920535845	-1.644677721	-1.544682513
ENSMUSG00000029777	Gars	1.069022325	0.997041854	0.987561677	1.040859322	0.777856628	0.955600115	0.947268241	0.90394845	1.061595058	0.4244081	-0.864913021	-0.220124482	-0.516762021	-0.687807817	-0.44178916	-1.580993695	-0.964035854	-1.38665663	-1.410572668	-1.091506419
ENSMUSG00000029851	Tcaf2	0.727899099	0.286763315	0.975263502	1.020238525	1.175105742	0.246902693	0.55621817	0.288433184	-0.208049483	0.170960461	0.666121388	0.951236693	0.299032715	0.370798039	0.276453775	-1.856890663	-1.101163523	-1.131542308	-1.856890663	-1.856890663
ENSMUSG00000029864	Gstk1	1.161350597	0.006016396	0.992202089	0.241799367	0.181850453	1.377685958	1.211456552	0.924069889	1.262760933	0.15719913	-0.715355025	0.425417267	0.293576194	-1.694774949	-0.489822663	-1.781381889	-1.416611078	-0.452372789	-0.985427647	-0.699638782
ENSMUSG00000029923	Rab19	0.279858367	0.191931674	1.005853346	0.763168202	-0.041409718	0.734765387	0.999531312	0.793061401	1.255805868	0.011095574	-0.434361645	1.945082395	-0.979306316	-0.749447676	0.228972543	-1.503646	-1.202303231	-1.338679616	-1.518247123	-0.441724745
ENSMUSG00000029992	Gfpt1	0.828651687	1.027323387	1.226591891	0.175824569	1.219806529	0.681053444	0.690556775	0.566648357	-0.034863272	1.10039868	-1.461723339	-0.888603593	0.956339809	-0.618697322	-0.341619375	-1.400499633	-1.597563247	0.253502869	-1.153888963	-1.229239254
ENSMUSG00000029998	Pcyox1	0.540779106	0.691282895	0.954714797	0.693701684	0.621979178	0.681948222	1.020467062	1.027897609	0.786084985	0.762097471	-0.561138741	-0.019535811	0.569912684	-0.613260205	0.109213064	-1.747847953	-1.420983	-0.590371755	-1.963621115	-1.543320178
ENSMUSG00000030016	Zfp638	0.142456853	1.565352198	0.338179011	1.032647691	1.213189077	-0.019130443	-0.315087234	1.651224558	-0.095827827	1.200623834	-0.522786563	-1.933802839	0.640184589	-0.688777168	-0.883153508	-0.579269776	-1.15509768	0.347152457	-1.325728406	-0.612348823
ENSMUSG00000030019	Fbxl14	0.674994499	1.074568154	0.759384584	0.762959214	0.734516651	1.36356394	1.142241201	0.659152479	1.227219757	0.67099487	-1.235231635	-0.367544282	-0.272354033	-0.89029056	-0.626356523	-1.537494811	-1.440938332	-0.453859232	-1.279631761	-0.965894181
