ensembl_gene_id	gene_name	SC01_T3_N_AMD_R1	SC02_T3_N_AMD_R2	SC03_T3_N_AMD_R3	SC04_T3_N_AMD_R4	SC01_T3_N_AMR_R1	SC02_T3_N_AMR_R2	SC03_T3_N_AMR_R3	SC04_T3_N_AMR_R4	SC06_T6_N_AMD_R1	SC07_T6_N_AMD_R2	SC08_T6_N_AMD_R3	SC09_T6_N_AMD_R4	SC10_T6_N_AMD_R5	SC06_T6_N_AMR_R1	SC07_T6_N_AMR_R2	SC08_T6_N_AMR_R3	SC09_T6_N_AMR_R4	SC10_T6_N_AMR_R5	SC11_T18_N_AMD_R1	SC12_T18_N_AMD_R2	SC13_T18_N_AMD_R3	SC14_T18_N_AMD_R4	SC15_T18_N_AMD_R5	SC11_T18_N_AMR_R1	SC12_T18_N_AMR_R2	SC13_T18_N_AMR_R3	SC14_T18_N_AMR_R4	SC15_T18_N_AMR_R5	SC16_T24_N_AMD_R1	SC17_T24_N_AMD_R2	SC18_T24_N_AMD_R3	SC19_T24_N_AMD_R4	SC16_T24_N_AMR_R1	SC17_T24_N_AMR_R2	SC18_T24_N_AMR_R3	SC19_T24_N_AMR_R4
ENSMUSG00000026404	Ddx59	0.966307406	0.365230832	-0.653140155	0.8210625	-1.601100727	-1.61815262	-0.948193164	-1.177916888	1.497343281	0.422923304	1.143174876	0.409463166	0.925777737	-1.391910939	-0.667259066	-1.10692026	-0.541571521	-0.283934762	0.654322328	0.837609103	1.350101012	1.336785275	0.446554205	-0.120449827	-1.526916251	0.035148529	-1.317073059	-0.075781213	1.510145118	0.908140508	0.75243186	0.804601084	-0.322466408	0.31890918	-1.693082313	-0.460162131
ENSMUSG00000026421	Csrp1	1.222095722	0.739715565	0.73807903	1.201544204	-1.617843819	-1.541882359	-1.302163371	-1.510065388	1.197064221	0.797541554	0.999650875	1.277377192	1.851823959	0.128971296	-0.948925263	-0.352492986	0.136217393	0.113732443	-0.05237505	0.244637328	0.750026511	1.205820933	-0.286971557	-0.968722709	-0.580403668	-1.597150303	-0.565256162	-0.530442406	0.467911293	1.320549362	0.445829287	0.453119602	-1.324660697	-1.292012881	-0.207629454	-0.612709696
ENSMUSG00000026463	Atp2b4	1.318524904	1.115314575	1.028419121	1.227512702	0.335194807	0.059383801	0.134932567	0.177452287	0.796360838	0.846965039	1.133008805	1.094345237	1.432161565	-0.455125672	-0.382079028	-0.259650376	-0.123568825	-0.080337331	0.578165763	0.501079429	0.630636702	0.379712631	1.023059181	-0.962381413	-1.497040611	-1.482492946	-0.517417723	-0.469012852	-0.150155206	-0.687880177	0.852427429	-0.954631863	-1.522155037	-1.349912107	-1.004426842	-2.766389374
ENSMUSG00000026536	Ifi211	-0.597073382	0.056514016	1.036423913	1.133510248	-0.456016636	-0.496700225	-1.511634152	-1.004410948	0.448464636	0.255099999	0.43071854	0.055541917	0.538992377	-1.25214423	-2.342404976	-0.158636855	-0.394925885	-1.075277877	0.288245511	0.730907627	0.684593365	1.923405351	0.022808041	-0.448535943	-0.427362074	0.079164269	-0.109127595	-0.586892066	1.30839909	1.800035464	0.904681294	-0.769408701	0.470637573	1.354536324	-2.297749862	0.405621852
ENSMUSG00000026548	Slamf9	0.800163704	-0.218029312	-0.213342602	0.079202292	0.362644745	-0.905881861	-1.760973192	-0.865056994	-0.664511886	-0.357266954	0.560108991	0.045675848	0.782466423	0.09880286	-1.114070775	-1.052309888	0.197662495	-0.625220207	1.337930136	1.373745295	0.986472692	2.527405957	0.844684982	-1.390973137	0.057744733	-1.245140616	-0.6780248	-0.332277143	0.975794893	1.441873325	0.031674624	-1.449734635	0.530199386	-1.656543355	0.95528904	0.539814937
ENSMUSG00000026603	Smyd2	1.243062185	1.031014236	0.020053204	0.956389826	-1.694377026	-1.652179288	-0.80780264	-0.823916667	0.688998781	-0.775313095	0.96524442	-0.551827706	-0.075882615	-0.296713894	-0.137577582	-0.820766411	0.336486011	-0.360669268	0.783530729	-0.52101398	0.69618558	2.094424018	0.635245607	-0.133436402	-1.164758426	-1.177352898	0.629342928	0.602394217	0.559027036	1.765273952	0.960917303	0.853010648	-0.824894723	-2.266185626	-0.790271492	0.054339059
ENSMUSG00000026605	Cenpf	1.153141888	1.673921325	1.336797355	1.36319708	-0.083825425	0.384201255	0.208495701	0.30838451	1.186619421	0.685174159	1.182862652	0.418467118	0.852053996	0.150714277	-0.039396594	0.335506621	0.42130067	0.464900535	-0.207402557	0.297785927	-0.386447333	-0.349889787	0.584678621	-1.987740027	-2.372631335	-0.963651768	-1.464160001	-0.282440582	-0.028400261	-0.305372834	0.328891298	0.549174194	-0.659000633	-2.000746808	-1.436478737	-1.318683919
ENSMUSG00000026622	Nek2	1.055026377	0.401884383	0.479129762	1.973829029	0.656684393	0.193386659	-0.969926473	-0.555779909	1.166467218	1.523493469	1.146522606	-0.022840125	0.778180369	0.337476064	0.100240109	0.572379358	0.193344971	0.745204963	-0.185387514	0.548172816	0.345931064	-0.111968036	0.743732433	-0.557032508	-2.186334851	-2.107656226	-1.764856257	-0.288680188	-0.00665641	0.699577466	0.053348386	-0.0278675	-0.704886011	-1.122881558	-1.089928921	-2.011329409
ENSMUSG00000026637	Traf5	-0.12413371	1.268623715	1.169110555	0.747013529	0.695946422	0.538793082	-0.450358116	0.368849546	0.025858669	-0.104368972	1.216586884	0.261765882	-0.71768077	-0.559082148	-1.454935514	-1.053838327	-1.597892348	-1.831198291	0.640731608	-0.214579421	1.609494647	1.847331049	0.694905954	-2.044489804	0.43341253	0.56562685	0.388749121	0.383092039	-0.36196598	1.263841912	0.106363536	0.434617228	-0.840232307	-0.53464135	-1.637075764	-1.134241935
ENSMUSG00000026669	Mcm10	1.643028102	0.626182925	0.540039911	2.623772235	0.793756992	0.534736942	0.321937273	0.489662112	1.099117756	-0.655276403	-0.281708883	-0.183448704	1.024298819	0.144568571	-0.408308624	0.59880489	-0.40167559	0.21510213	-0.302510467	0.363893043	-0.24237436	-0.429642351	1.080341337	-2.059528953	-1.944692989	-1.129833418	-0.16211192	-0.283020715	-0.736036722	0.466023777	-0.296663596	1.104871461	0.329225288	-1.493853749	-1.544931321	-1.4437448
ENSMUSG00000026683	Nuf2	1.634920092	1.489204855	0.309093062	1.733864219	-0.6142761	-0.359258369	-0.436177283	-0.021049949	1.05660196	-0.092312375	0.776894645	0.666482216	1.184801167	0.176850754	-0.031264522	-0.17965933	0.000642712	0.202772724	1.504422479	0.692538082	0.08095783	-1.726632013	0.829585268	-1.16008272	-1.45748415	-1.178736374	-1.125809362	-0.349318903	0.529280862	0.469785226	-0.854798822	0.960618479	-0.225588654	-0.665249266	-1.839069365	-1.982549074
ENSMUSG00000026687	Aldh9a1	0.339065534	1.435286808	-0.017841512	0.372317406	0.488081082	0.447839441	0.046246802	-0.680463775	0.403300539	0.109602927	0.693964221	0.517491746	1.129911869	0.19439064	-0.075386325	0.825530152	0.812790304	0.072103644	0.01793946	1.726808322	1.224556188	1.01807728	-0.272909657	-1.575343286	-1.306624531	-2.225792358	-2.094971346	-0.98467215	0.582148643	0.155317343	-1.322871246	0.568040495	-1.94708952	-1.287808146	0.195195337	0.415767669
ENSMUSG00000026688	Mgst3	-0.074045128	0.014153752	-1.015579887	-0.122526784	0.128574213	-0.334658523	-1.138764278	0.440140619	0.768172205	-0.246510198	0.720314708	0.688638861	0.223918826	1.695127166	-0.254822817	-0.12714839	0.527372497	0.321357469	1.303819125	1.443726294	1.278030964	0.863856308	1.201785022	-0.268104324	0.05260155	-0.110376573	0.376762064	0.293784358	-0.263365785	-3.275585318	0.773299359	-1.117348564	-0.424092571	-1.815410591	-1.088033409	-1.43906222
ENSMUSG00000026764	Kif5c	0.646130379	0.864918974	-0.184200377	0.344329849	-0.673844443	0.573400325	-0.826345296	-1.215828316	-0.644594939	-0.21831555	-0.15288927	0.1211352	-0.329038753	-0.850927444	-0.120923003	-1.691924791	-0.917905703	0.059743686	1.547602512	0.159141621	1.352362922	2.703487999	0.954546106	-0.385892804	0.343053528	-0.054066006	-0.229650696	-0.028213239	0.871992656	1.382149908	-0.04805084	1.526227028	-0.539137251	-1.169264421	-0.80789349	-2.361316062
ENSMUSG00000026779	Mastl	0.942130625	1.902929351	1.199936601	1.726826673	-0.321380869	0.458765808	-0.301361084	0.224473106	1.214429489	0.254642766	-0.006561026	1.273914013	1.054734528	0.805136373	0.281864827	-0.03746343	-0.247787203	0.390986886	-0.131411659	0.256814059	-0.909724923	-0.548318554	0.346745574	-2.663675395	-1.464426509	-1.145775515	-0.796807617	0.175777455	0.487494399	1.059706899	-0.569675831	-0.923324784	-0.478492123	-1.778776942	-1.32162784	-0.410718129
ENSMUSG00000026811	St6galnac6	0.3363575	1.192304565	-0.060624663	0.440373026	1.343421894	0.033067266	0.084696815	1.349159956	1.53129918	1.212970263	-0.045324575	1.7706006	1.207788389	-0.058276242	-0.085036269	-0.369000123	0.440463483	-0.594617273	1.011744603	-1.048461092	0.352683974	1.293054108	-0.165416599	-0.903238902	-0.164542257	-0.693159454	-1.333321317	-0.7577112	0.233807116	0.693791074	-0.802673336	-1.874706952	-1.631550059	-1.801555318	-1.16254637	-0.975821811
ENSMUSG00000026814	Eng	0.504959932	0.345907667	-0.134529533	0.467551272	-0.661483336	-0.332896313	-0.613831474	-0.537793606	0.816515387	1.016675732	1.41969928	1.007273712	1.014795672	-0.516495939	-0.456608903	-0.699521528	-0.303956419	-0.17425611	0.583224266	0.78499205	0.815269528	1.590124327	0.895330827	-1.489645324	-1.002120826	-1.573882716	-1.115209701	-1.774803361	0.58327889	1.995538917	1.290660581	0.640350178	-1.116831947	-0.86745113	-1.22748005	-1.17335
ENSMUSG00000026833	Olfm1	0.577772692	-0.06355735	-0.059456721	0.987655215	-0.695062242	-0.757012191	-0.743678835	-0.125736756	-0.092662201	0.458232087	0.727865697	-0.456368641	0.072414916	-0.724223472	-0.882162775	-0.335094387	-1.593063108	-1.400322882	1.147009347	2.118462234	1.279161071	1.296066895	1.380087451	-0.795126661	0.817873038	-0.680013637	-0.725411475	0.398927677	1.683663765	0.489980779	0.629767615	1.071181634	-1.446973173	-1.898011109	-0.750773576	-0.911410919
ENSMUSG00000026914	Psmd14	0.616136328	1.735946652	0.038858818	1.245544529	0.170492905	-0.31961262	-0.13319246	0.715336396	0.00416737	-0.630211918	-0.098822609	-0.117852149	0.429531274	0.105591844	-2.117883303	-0.764852722	-1.627548673	0.78090718	0.837168129	0.943688274	1.399454529	1.130095985	0.691980667	0.2346227	-0.68146402	-1.629383455	-1.195902634	-1.004450303	-0.075330372	1.159996358	-0.994307832	2.02113121	-0.527725143	-0.22931461	-1.576245408	-0.536550919
ENSMUSG00000026979	Psd4	0.95946679	1.16961828	0.972241701	0.581863199	0.556028636	0.78418253	0.689282597	0.282018698	0.564344849	1.096151036	0.249938388	0.485005373	-0.092495335	0.009124337	0.091236604	0.523819879	-0.40693709	-0.316932965	0.698248522	0.492284771	0.902068399	0.978820402	0.527432722	-1.526351427	-0.679023019	-1.29794459	-1.789109226	-1.305289903	0.915623507	0.783304057	0.51185602	-0.336241662	-1.565228019	-2.563354809	-1.811098731	-1.13395452
ENSMUSG00000027009	Itga4	1.335395155	1.343820377	1.655030832	1.087938474	-0.110818018	0.555836617	0.509308055	-0.08775918	0.99658174	1.389783511	1.420841543	0.691361527	0.906197511	-0.39245653	0.220523678	0.262722304	-0.311289344	0.105234571	0.466378455	-0.106907768	0.154768277	0.847136986	-0.730437146	-1.346528412	-1.055189827	-1.120679544	-0.48990624	-1.284322034	-0.72275107	0.158139965	0.984810522	-1.090047451	-1.668658175	-1.852495076	-1.165318205	-1.55624608
ENSMUSG00000027074	Slc43a3	1.084289179	1.177203681	0.752431933	1.444092252	0.243309808	-0.371489917	-1.004103476	0.136007919	0.86855017	0.515446687	0.880379678	-0.316430972	0.552898065	0.116969334	-0.541941983	-0.178505447	-0.742561253	0.519169715	-0.725048917	0.166169631	-0.822345595	0.757009635	0.433242087	-1.178316277	-1.687594199	-2.339872739	-1.873930364	-0.134203743	-0.130551957	1.747031276	1.09225296	1.845958141	-0.76453396	0.274079662	-1.02007871	-0.7749823
ENSMUSG00000027201	Myef2	1.566720518	1.805729754	0.06723416	0.639689868	0.507644562	1.248893062	-0.275023852	-0.913864693	0.327205237	0.479333551	0.540397414	1.091752486	2.0318385	0.251892528	-0.446274887	1.226084761	-0.114440498	0.254002212	-0.431487474	-0.513743862	-0.089175105	1.145946282	-0.301409773	0.055732293	-0.329909083	-0.246751479	-1.027506145	-2.258368427	0.093458695	-0.861565738	-0.468241941	0.577480026	-1.484823474	-1.427140287	-2.035648809	-0.685660382
ENSMUSG00000027203	Dut	1.504200917	0.581088791	0.75175264	0.995337259	0.376256095	-0.336622447	0.156018939	-0.430061883	0.454827862	0.584443744	-0.497587751	0.104329692	0.30529319	0.680478464	-0.004303166	0.239961709	-1.095748824	0.432727696	1.085794911	1.536789721	0.621224249	-0.078315081	1.64813041	-1.173294304	-0.46849806	-1.261273286	-0.474200809	0.546119908	0.536140564	0.214800606	-2.201993759	0.938433234	-2.463068266	-1.025521406	-1.112442572	-1.671218986
ENSMUSG00000027242	Wdr76	1.375922714	0.04755564	2.047051647	0.874860142	1.451903373	0.8751938	1.597958218	-0.007068161	-0.411035538	0.339096501	0.48408071	-1.247651831	1.21944961	-0.438953854	0.159527292	-0.046094045	0.341510629	0.004146507	0.20814724	1.41391169	-0.741823651	0.440505888	0.368616602	-1.712147224	-1.448881591	-0.58027787	-0.771561157	-0.187134967	-0.887892024	-0.805906994	-1.729193885	-0.536778703	0.647218237	-0.772514221	-1.997277614	0.425536891
ENSMUSG00000027306	Nusap1	1.5869536	1.120304899	0.969935787	1.279977014	0.258626117	-0.142971938	-0.905639101	0.002284979	0.431522152	0.74041572	0.52008044	0.424323741	1.345861889	0.623653337	0.200501037	0.84001567	0.01391693	0.270915592	1.018816216	0.296503888	-0.8888499	-0.218335072	1.025644474	-0.181171019	-1.488997895	-2.061406006	-2.117119083	-0.363382758	-0.282951272	0.375189528	0.347777841	0.649319736	-0.861347367	-1.366869937	-1.600423591	-1.863075652
ENSMUSG00000027315	Spint1	0.03742525	0.376583817	-0.430923991	-0.062496298	-0.127193399	-0.71102954	-1.007705148	-1.419275262	0.471437302	0.221123116	0.667023129	-0.329285546	-0.072877704	-0.697444322	-0.049883353	-0.48426517	-1.001971961	-0.735966333	1.513618867	1.936288423	1.826135587	0.918092076	0.805719328	0.32042766	0.902015145	0.807087588	-1.0364044	0.69748478	0.837118863	1.563869705	-0.39193041	0.107073481	-1.278403082	-2.57789887	-0.035128446	-1.558440881
ENSMUSG00000027323	Rad51	1.852184456	0.996372343	0.588405179	1.269897243	-0.346514249	-0.643761083	-0.632262279	-1.002224429	0.805144245	0.17571958	-0.586281989	0.692079987	1.286831132	0.831521497	-0.118353177	0.34196598	0.190680031	1.577889	0.470898386	-0.954031594	-0.121949108	0.642708674	1.652897987	-1.750374841	-1.525343733	-1.773022723	-1.42720039	-1.244307775	0.048451508	1.121112723	-0.17073725	-0.061486688	0.090193142	-0.781571211	-0.142727391	-1.352803182
ENSMUSG00000027327	1700037H04Rik	-0.031827174	0.584800685	1.40418635	0.460998677	0.307884336	-0.551770442	0.328394561	-1.078784482	0.784624631	1.000216303	-0.541759036	0.80462758	0.906714828	0.279468947	-0.597261554	-1.392297945	-0.288595557	-1.381275461	2.117329671	1.036339086	1.389708315	0.73010911	1.655275621	-0.882133541	-1.531916377	-1.075027151	-1.657709063	0.221625963	0.094271505	0.26855127	-0.692541837	0.713602374	-0.113853107	-1.528240638	-1.246354878	-0.49738157
ENSMUSG00000027330	Cdc25b	1.519829699	1.470617458	1.129272783	1.223422776	0.291499569	0.290931487	0.726204129	0.00124676	0.924430542	1.119066774	0.456056992	0.509090841	1.270653833	-0.06659426	-0.188763299	-0.351965599	-0.380933547	0.264051029	-0.31828196	0.666558622	0.445393357	0.071967091	0.872649388	-0.731193281	-1.516123286	-0.607672472	-1.240702941	-0.892643778	0.050198324	0.167195893	-0.279189827	0.700225522	-1.599707494	-2.225430804	-2.217128643	-1.55423168
ENSMUSG00000027331	Knstrn	1.370376353	1.184517539	1.213407076	0.949654697	0.175794506	0.4611584	-0.387379017	0.074753588	1.330129638	-0.033180377	-0.353580664	0.544713683	0.998000245	-0.036601844	-0.248280452	1.026718069	-0.168674455	-0.167228933	1.299594289	0.120121558	-0.947009671	0.392010327	0.955092911	-0.346497632	-0.630856146	-1.846797838	-2.358123905	-0.714907699	-0.009175738	1.347228549	-0.952054528	0.623536874	-0.053878209	-1.383181859	-1.787200494	-1.642198842
ENSMUSG00000027342	Pcna	1.648916635	0.974387422	0.044040145	1.514442982	1.150339406	-0.212598506	-0.172216657	0.047041885	0.467533991	0.606055932	-0.579673023	-0.030259448	0.526854414	0.1924202	0.652298766	-0.58942751	0.542800074	0.585706946	1.341610999	0.596459358	0.132631857	-0.249237666	0.387980046	-0.501393441	-1.402150683	-1.644947951	-2.016765913	-1.183713346	0.112548058	0.501635457	-1.406911897	2.183698644	-1.281729357	-0.309204372	-1.353972493	-1.275200953
ENSMUSG00000027347	Rasgrp1	-0.076247565	0.484003225	0.854152989	0.563277394	-0.401148054	-0.953909615	-0.931317854	-0.311671453	0.450599075	-0.554746135	0.000239207	-0.596498133	-0.469617951	-0.317286609	-0.618044087	-0.309228732	-0.148115796	-0.139119373	1.21856691	1.290332221	1.630163671	2.079115242	0.45935132	-0.210626046	-1.430012594	-1.430012594	-1.430012594	-1.430012594	1.193312766	2.406579673	0.600060159	-0.928807921	-0.312429842	0.829792722	-1.430012594	0.369331563
ENSMUSG00000027379	Bub1	0.977719497	1.017072433	0.855132999	1.790931652	-0.057085402	-0.140874257	-0.632230892	0.259964402	1.089010998	0.551601685	0.488801246	-0.045145822	1.453575331	-0.087087149	-0.213098915	0.110936276	0.256024729	0.808982899	1.042905166	0.641418562	0.388029981	-0.341113745	1.045751811	-0.72330265	-1.9708485	-1.816617028	-1.83608971	-0.454353866	-0.23899955	-0.104523182	0.389798934	0.779152483	-0.358922015	-0.989389287	-1.722455663	-2.214673452
ENSMUSG00000027435	Cd93	0.801640566	0.464361513	0.653496845	1.159806293	-0.823862845	-1.231389617	-3.67E-05	-0.725233403	0.164480712	0.492784725	0.527811064	0.00944804	0.576711485	-0.539854091	-1.391704488	-0.678789995	-1.325358039	-0.560895343	0.824406398	0.588931389	1.072724443	1.119189218	0.090717364	-0.070049728	-1.043251277	-1.976897298	-1.048495445	-0.976532643	0.911975195	1.809500781	0.993901307	1.945134168	-1.403755286	1.155564099	-0.554596024	-1.011883371
ENSMUSG00000027459	Fam110a	1.405173917	1.250722707	0.736034746	1.076925945	1.269357804	0.659153168	0.536450139	0.881771132	1.047445754	-0.128884662	0.301261799	0.033168922	0.01262816	0.122595486	-0.329249941	0.329370099	0.341903732	-0.179330464	1.385844831	0.41296365	-0.353198998	-0.01734108	1.344826581	-3.123080772	-0.742761601	-0.793279999	-1.983464387	-0.575965378	-1.519119144	0.59339903	-0.793678783	-0.217377214	-0.798561315	-0.861771348	-1.010453266	-0.313479253
ENSMUSG00000027469	Tpx2	0.764630304	1.255151329	1.426877214	1.933613257	-0.205445773	-0.382444763	-0.537993592	0.652692239	0.833014688	-0.315822319	0.226339797	0.22817352	1.511833755	0.61903136	-0.510909174	0.77794671	0.501447243	0.709329271	0.451460975	0.780079319	-0.880128094	-1.266333454	0.835448724	-0.386457676	-1.597814418	-1.543571251	-1.12715545	0.147309586	0.109429555	0.198882674	-0.939054752	1.147193027	-1.371187487	-0.677071891	-2.157272424	-1.21122203
ENSMUSG00000027479	Mapre1	2.01882125	1.951253024	0.705984188	0.751962807	1.30491544	0.345046301	0.290717243	1.055170754	0.147972625	0.247056362	0.479037084	1.079167396	0.668775141	0.259314638	-0.383759689	-0.752438734	0.362739298	0.917823966	0.144963489	0.376014027	-0.895112199	0.241020506	-0.713507546	-2.115165596	-0.322020315	-1.476889627	-1.666876057	-1.916367138	-0.001226888	-0.012926867	-0.436147159	0.131194139	-1.058832869	-1.280253101	-1.102907365	0.655481471
ENSMUSG00000027496	Aurka	1.427245477	1.586781677	0.853251846	1.547394801	-0.011814086	0.361670302	-0.160388977	0.15861725	-0.337546309	-0.839179983	0.745585284	-0.794280528	1.48045739	-0.248297243	-0.104314777	-0.543047288	-0.042298144	0.876311006	0.570727287	0.547033136	-0.597902945	1.018771197	1.943437044	-1.313697159	-1.490107882	-0.38194368	-0.495988806	-0.066074743	-1.059232802	0.613304263	-0.553056512	0.71611913	-0.829979126	-1.469446604	-2.468400067	-0.639709432
ENSMUSG00000027544	Nfatc2	0.880976145	1.132176482	0.959586965	0.934478956	-0.564141164	-0.541801455	0.26639605	-1.431845277	0.909469298	1.228442689	0.940123906	1.203167609	0.45892824	-0.36955374	-1.091454115	-1.783602032	-0.655772306	-1.103052201	0.837665984	0.577878446	1.369447754	0.557669095	0.99145483	-0.901991523	-1.998148732	-0.296758566	-1.752340183	-0.475999194	0.750651531	1.493492099	0.382462031	-0.473952879	-1.03938371	-0.299741241	-0.389475581	-0.705454212
ENSMUSG00000027593	Raly	0.401524393	-0.213128066	0.741834405	-0.72609748	0.702601245	-0.187558812	-0.717354118	-0.205686695	-0.084829522	0.438420048	-0.83003063	0.130839955	0.892259245	0.138297532	0.012908612	-0.334363763	1.160462343	0.470820262	-0.297807027	1.642875251	1.665590089	1.590374128	0.636216746	-2.115275534	-1.79115931	-1.275175097	-2.418744007	-0.709317792	0.869904173	0.699739392	0.080252751	1.567853974	-0.219743516	-0.99554505	-0.534599796	-0.18635833
ENSMUSG00000027654	Fam83d	0.722863121	0.827935368	0.248738097	1.091043867	-0.265976037	0.572148766	-0.490815057	0.031765826	0.014223406	0.733702864	1.744399558	0.227471593	1.814232928	0.171784525	0.233646742	0.115862915	0.387452336	0.344823305	1.389406208	-0.49899236	0.489323708	-1.124720778	0.604467422	-0.780265916	-1.820111345	-2.615595411	-1.229572867	-0.379801105	0.439381379	1.427705981	-1.163239704	0.624839867	-1.296953722	-1.052737701	-0.459747005	-1.078690775
ENSMUSG00000027677	Ttc14	0.493890891	-0.143717881	0.135935449	1.080268933	-1.370504331	0.792515584	0.149713421	0.093296397	0.489433192	1.42615896	0.164547159	1.435672875	1.421777891	-1.561972297	-1.283949485	0.253779558	1.074416405	0.895480265	1.279686577	0.467305971	-0.208365598	1.54557167	0.491006404	-0.544791561	0.517066602	-0.192915017	0.533123862	-0.718792654	-0.649590758	-0.465615133	-1.841009441	-1.752681759	-1.310925085	-1.457933045	0.043856462	-1.281740481
