ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC006_T2_F_AMR_R1	SC007_T2_F_AMR_R2	SC008_T2_F_AMR_R3	SC009_T2_F_AMR_R4	SC010_T2_F_AMR_R5	SC006_T2_F_AMD_R1	SC007_T2_F_AMD_R2	SC008_T2_F_AMD_R3	SC009_T2_F_AMD_R4	SC010_T2_F_AMD_R5
ENSMUSG00000027488	Snta1	1.523978335	0.521527738	0.23959601	0.670076065	0.215601239	1.392075081	0.959257773	1.34038426	0.067214406	-1.95061851	0.235213101	-0.094109119	0.166063033	0.457414882	0.027315598	-1.223345495	-1.65966964	-1.034309584	-1.081515595	-0.772149579
ENSMUSG00000027712	Anxa5	1.656254827	0.759514421	0.342739336	0.881493857	0.137941632	0.875133179	0.295788399	0.561437837	1.170075484	-0.281997313	0.373931734	0.09057849	-0.072099023	0.176484508	-0.281291796	-1.089962772	-0.373071516	-2.383304232	-2.070450271	-0.769196781
ENSMUSG00000027803	Wwtr1	0.721563997	0.571810022	0.657170716	0.675358123	0.80813776	0.435178148	0.428562035	0.446188308	0.421342597	0.529833903	0.522894905	0.555680915	0.47694616	0.368375843	0.717979853	-1.53072292	-1.379323524	-1.994062829	-1.66320584	-1.769708172
ENSMUSG00000027984	Hadh	0.256836865	0.999344717	1.143485078	0.736516476	0.212983728	1.324854311	0.5472964	0.789245086	0.75148463	-0.755153829	0.299129609	-0.243215149	-0.499500838	-0.084263998	0.460079196	-0.607467524	-0.425531114	-1.061381296	-3.049923734	-0.794818613
ENSMUSG00000028184	Adgrl2	-0.073826765	0.257744497	0.557005428	0.463766891	0.075614719	0.287290498	0.963719736	0.948031634	0.131278994	1.725722691	0.782703506	0.394170092	0.217886519	0.027455935	0.33102543	-0.367883675	-2.424260306	-1.152849175	-1.198016497	-1.946580152
ENSMUSG00000028194	Ddah1	-0.303536842	-0.061154868	0.843160316	0.409505487	0.200356871	0.749916948	0.703232234	0.381742368	0.156035257	0.683227287	1.046430577	1.4760903	-0.14555122	-1.123481209	1.486674895	-1.515695145	-0.63513414	-0.982798597	-1.382552522	-1.986467997
ENSMUSG00000028412	Slc44a1	0.466153235	0.536085297	1.082855365	0.451437868	0.539727123	0.075377525	0.488894478	0.908842092	0.616022696	0.989745841	0.757202752	0.491101798	0.599519839	-0.250204849	-0.041670347	-0.731590534	-2.180592342	-1.735031015	-1.819472187	-1.244404636
ENSMUSG00000028456	Unc13b	-0.013190579	-0.199994697	0.463188251	0.083444143	0.357447637	1.02940677	1.618261974	0.639463768	-0.085396684	1.38546077	-0.135074003	-0.418066285	0.257309114	1.413291592	-0.413472464	-0.01097529	-2.261126512	-0.712574109	-1.33133847	-1.666064926
ENSMUSG00000028550	Atg4c	0.531857041	0.541380384	0.602581513	0.144390268	0.664816293	0.957157206	0.650539169	1.436035399	0.452245761	0.912401525	-1.288980227	-0.954054026	0.681751589	0.426714332	0.172614714	-1.063127797	-2.64981346	-0.830876105	-0.924385768	-0.463247813
ENSMUSG00000028788	Ptp4a2	0.634656958	0.960732154	0.840934906	0.606777653	0.240649062	0.47844324	0.096455225	0.67669775	1.811553796	0.292593691	0.40012654	-0.725142613	0.303387502	-0.558227108	0.142483484	-0.720932372	-1.833129178	-2.02407749	-1.82981268	0.205829479
ENSMUSG00000029053	Prkcz	1.315131963	0.775977431	0.938143437	0.636949786	0.974755406	-0.436771961	0.98516785	-0.212508333	0.274422783	0.456740739	0.296270416	-0.196185626	-0.557675506	-0.137540147	1.384177614	-1.438301007	-2.339179636	-0.335502078	-1.385490011	-0.998583121
ENSMUSG00000029086	Prom1	0.487061851	0.534240457	0.497002118	0.695652163	0.573616877	-0.007021587	0.031383314	0.660657684	0.50115769	0.273157828	0.747898171	1.248005365	0.216400357	0.211320196	0.806380225	-0.662539824	-1.442696014	-2.775491114	-1.615682287	-0.98050347
ENSMUSG00000029096	Htra3	-0.070557182	0.814160785	0.250445106	-0.134670782	0.198706163	1.148549687	0.874563093	0.959696523	1.877196571	0.365721584	0.064040446	-0.567540285	0.34404066	-0.781050592	0.558175273	-0.5992828	-2.704566028	-0.605407987	-1.277342682	-0.714877554
ENSMUSG00000029270	Fam69a	1.247718272	0.849541149	1.199817863	1.158869499	0.701723771	0.222901023	0.622285	1.0116459	0.190554475	0.10422588	0.163944005	-1.003847536	-0.308161288	0.290380928	0.214570707	-0.484080496	-1.583557307	-2.169145012	-1.589490573	-0.839896257
ENSMUSG00000029381	Shroom3	0.024387742	0.136983743	0.334167635	0.284363981	0.37863557	0.674176102	0.36892365	0.36490341	0.682315605	1.124961537	0.801735862	0.85375254	0.288951867	0.511958255	0.74437625	-1.184103026	-1.02886811	-0.943834165	-1.573050228	-2.844738222
ENSMUSG00000029469	Ift81	0.421435702	0.626685821	0.957558349	0.79372788	0.549298497	0.374563418	0.44788461	0.169593472	0.602675779	1.470947225	0.178470832	0.171819281	0.573944134	0.421376688	0.031026952	-1.697298961	-1.428549845	-1.541370694	-2.246987266	-0.876801875
ENSMUSG00000029672	Fam3c	0.448126967	0.526871851	-0.103798716	-0.235217583	0.306938483	0.83646617	0.943635192	1.301348713	1.370908043	0.4547093	0.648919862	-0.334347058	-0.267728511	0.051009852	0.897380944	-0.800576726	-1.360323983	-1.781204669	-2.37375607	-0.529362063
ENSMUSG00000029761	Cald1	0.443072444	-0.157063379	-0.251618684	0.785259157	0.796397418	-0.277758377	0.333007544	0.808201514	0.659855186	1.016191253	0.632434976	0.917973253	0.671499966	0.640428539	0.042206465	-0.961425643	-0.512916525	-2.408113669	-2.301185761	-0.876445677
ENSMUSG00000029777	Gars	1.058542285	0.87614889	0.838346902	0.970285372	0.250656367	0.77970797	0.73292836	0.660386635	1.036350827	-0.825132832	0.129484495	0.789455215	-0.046202343	-0.206156977	-0.576004829	-1.12901448	-0.18459712	-1.833500212	-2.31846971	-1.003214816
ENSMUSG00000029781	Fkbp9	0.903087385	0.508311941	0.829141655	1.004957374	1.148296262	0.50542512	1.072711279	0.417282202	0.243667286	0.131905049	0.62189334	-0.111637151	0.080264276	0.392460498	0.056769094	-1.121146791	-1.584850001	-1.345580116	-1.691503742	-2.061454959
ENSMUSG00000029802	Abcg2	0.787209967	0.360261583	1.112969344	0.693560744	0.684113327	-0.027333106	0.416502165	0.411808227	-0.091879878	0.135186385	0.791988347	0.812671102	0.444774054	0.444666909	0.263162303	-0.162673074	-1.423854143	-2.715191004	-1.783552153	-1.1543911
ENSMUSG00000029851	Tcaf2	0.775103626	0.304403511	1.043286704	1.089908318	1.260892107	0.263886863	0.592672954	0.310732665	-0.221265871	0.175522347	0.536707907	1.009638438	0.162480753	-0.614146459	0.403676789	-1.855164205	-1.855164205	-0.275703512	-1.855164205	-1.252304523
ENSMUSG00000029998	Pcyox1	-0.13235816	0.196219155	0.741685923	0.183428548	0.051949866	0.18932146	0.884990435	0.929948774	0.380727276	0.30825185	1.580885464	0.716796219	0.123955816	-0.190997814	0.724004694	-0.370024204	-0.771412789	-2.441528461	-2.367935681	-0.737908371
ENSMUSG00000030020	Prickle2	0.522089954	0.587399649	0.551009141	0.589293122	0.610869963	0.510420242	0.487629382	0.428574084	0.37012963	0.681145433	0.65998516	0.718534946	0.546531803	0.470309446	0.620637459	-1.295286096	-1.722403581	-1.560913142	-1.953690955	-1.822265639
ENSMUSG00000030231	Plekha5	0.188373355	-0.309781521	0.990213821	0.740530254	1.280853207	0.791063107	0.766942586	1.226661033	-0.399158079	1.363031627	-0.855005643	0.066832927	0.148891758	0.666689438	0.204739333	-0.971022613	-1.554005469	-1.598575339	-1.246918031	-1.500355753
ENSMUSG00000030301	Ccdc91	0.511948363	1.185579084	-1.210389213	-0.285772112	0.572286392	0.733131797	1.342146496	1.265911571	0.508402527	0.052933949	0.473473188	-0.701126343	0.932330571	0.462326199	0.588843957	-1.465437088	-0.945673721	-1.886204011	-1.407870048	-0.726841559
ENSMUSG00000030359	Pzp	0.616608076	0.852515946	0.658782629	0.268167726	0.030845647	2.056015983	-0.06583911	0.249649248	0.256074653	0.839586959	0.356023885	0.348412065	-0.581118758	0.520641084	0.156969479	-0.577198342	-0.862708898	-0.723587412	-1.917115989	-2.482724872
ENSMUSG00000030474	Siglece	0.373011069	0.604962243	0.109726607	0.756522554	0.11536751	1.856232836	0.5169001	0.805392639	1.731698462	0.04520655	-0.517484612	-0.627850551	0.638678586	0.344973568	-0.468970215	-0.945479773	-2.061274084	-1.608364472	-0.794073081	-0.875175938
ENSMUSG00000030605	Mfge8	0.864179873	1.503446454	0.750520855	0.205256439	0.610143795	0.18043788	0.198361663	0.183753466	-0.121645541	-0.156958788	1.34662681	0.742120159	-0.047033953	0.207620329	0.515207071	-0.403680553	-0.739180861	-2.024177051	-2.143511249	-1.6714868
ENSMUSG00000030798	Cd37	0.845798524	0.67134444	0.621866147	1.107046447	0.712388017	0.296429946	0.457688194	0.644674559	0.346957079	0.216695846	0.587260332	0.477199875	-0.61648496	-0.435995567	0.970277302	-0.910034343	-0.362603817	-1.181850085	-2.723324963	-1.725332975
ENSMUSG00000030894	Tpp1	0.822719985	1.006646696	0.781430839	0.580890892	0.234468031	0.630639937	0.398230071	0.309809231	0.69883551	0.972383576	0.44751487	0.611625635	0.869268095	-1.437114926	0.240169994	-0.919996803	-1.274551364	-1.675140113	-1.811394389	-1.486435766
ENSMUSG00000030930	Chst15	0.350444661	0.458550979	0.525827044	0.724768062	0.775630061	0.434281491	0.397291105	0.542092944	0.436930406	0.560593462	0.520404572	0.823009356	0.354980639	0.477896426	0.880092678	-1.135038374	-1.750372816	-1.651455843	-1.762359067	-1.963567785
ENSMUSG00000031365	Zfp275	0.399974672	0.879045527	1.350970455	0.7702913	1.228874054	1.110116175	-0.875606489	-0.255918372	0.203867306	0.724971582	1.108823405	-0.174219122	-0.065531965	-0.689103896	0.251984885	-0.745015371	0.010034691	-1.649667561	-1.845921288	-1.73796999
ENSMUSG00000031377	Bmx	0.38032924	0.071935327	0.427362273	0.201194614	0.459180978	0.126747585	1.027587335	1.155776545	1.173628147	1.453167934	0.145304099	-0.808813478	0.242152737	0.469417668	0.086782027	-1.041432634	-2.664242532	-1.148229841	-1.384521924	-0.373326101
ENSMUSG00000031383	Dusp9	0.913611509	0.270948858	0.974436109	0.380816318	1.205188159	1.409426152	0.587836377	0.729576371	0.964008789	-0.799754636	0.426789944	-0.520603802	0.497847036	-0.061505579	-0.250297461	-1.371447616	-0.704850574	-2.247220402	-1.090709139	-1.314096413
ENSMUSG00000031385	Plxnb3	0.740476332	0.194102071	0.664438975	1.624942686	1.238496514	0.635269989	-0.229036008	0.41803348	1.013805711	0.157152984	0.269323186	0.278520147	-0.254529253	-0.214322185	0.694686305	-1.255732355	-0.990034603	-1.071314238	-1.902389897	-2.011889841
ENSMUSG00000031410	Nxf7	0.18966042	0.504652533	0.294918655	0.106340005	0.648515214	0.194663204	0.253958979	0.708285628	1.243494991	1.204366378	0.229557049	0.958157231	0.374736984	-0.025365548	0.582620367	-0.473295176	-1.297058525	-2.30091558	-1.987611488	-1.409681322
ENSMUSG00000031553	Adam3	0.885721824	0.369393551	-0.284341048	0.619878847	0.645339652	-0.830334257	-0.128749974	0.747166647	0.793211888	0.506314983	0.771679227	0.674377043	0.706511409	0.972407927	0.741262167	-2.30386244	-1.682713919	-0.587409444	-1.087166897	-1.528687186
ENSMUSG00000031586	Rbpms	0.401139136	1.222527262	0.37386804	0.456755114	0.074481998	0.862722172	-0.002986581	-0.118567989	1.72300658	0.337835905	-0.102938654	0.188594127	1.052302279	-0.980390733	0.599690125	-1.47272665	-1.532315613	-1.412323448	-2.011745826	0.341072754
ENSMUSG00000031657	Heatr3	0.986946982	0.969113287	1.023143587	0.753092766	0.790561159	0.230510377	0.36971127	-0.362698668	0.321323985	1.6591814	0.487698403	-0.573454496	-0.206626107	-0.144530636	0.410504132	-0.252465247	-2.048275402	-1.745482012	-1.280155756	-1.388099025
ENSMUSG00000031700	Gpt2	0.592472616	0.572729577	-0.222720391	0.279890452	0.771866114	0.080620015	0.356848948	-0.131349688	0.235313613	0.386726855	1.854770568	0.672797121	0.749133423	0.562930685	0.633543763	-0.998367133	-1.294276889	-1.384532388	-2.391577747	-1.326819513
ENSMUSG00000032013	Trim29	-0.567211094	0.312458762	0.332113544	-0.130246613	0.500262718	0.444168065	0.174344572	0.005229083	0.650559846	0.500532327	-0.022926393	1.274699472	0.524808298	1.159391077	1.22556603	-1.761114053	0.305839358	-0.750133845	-1.905310745	-2.273030409
ENSMUSG00000032014	Oaf	0.187652848	0.891583472	0.453431334	0.574424559	0.182992081	0.463031795	0.41562034	0.484287704	1.497249801	-0.072774324	0.225841677	0.279110903	0.651652374	0.691466532	0.767494474	-1.355004663	-1.627496534	-1.026938639	-2.469277032	-1.214348702
ENSMUSG00000032035	Ets1	0.461809176	1.248172699	1.334751775	0.931073418	0.652059852	-1.230218002	-0.023439278	-0.134898265	0.109111466	-0.010928309	0.722976482	0.695665309	0.567282782	0.462335978	0.72277503	-0.400323163	-1.258416741	-2.156814817	-1.858617629	-0.834357763
ENSMUSG00000032047	Acat1	0.27648353	0.468420263	0.520396274	0.738551654	0.213889223	-0.398647555	0.113950747	0.503809138	1.678490462	0.338572652	0.078726374	-0.749690215	-0.020925051	1.624044005	0.892881424	-2.020306666	-1.572654308	-1.75043457	-0.928466789	-0.007090592
ENSMUSG00000032261	Sh3bgrl2	0.12610734	0.348270599	0.500959165	0.465981294	0.078735751	0.845891934	0.840876903	0.754717857	0.542032223	0.320748018	0.471839572	0.453397683	1.170658193	0.320477096	0.723774755	-1.422709361	-2.110613983	-1.987089242	-0.938829461	-1.505226339
ENSMUSG00000032285	Dnaja4	0.879902425	0.844302704	0.342089447	0.645930724	0.986469026	0.041575619	0.370710448	0.632426261	0.453376714	0.52709705	0.801049397	0.655013199	0.312087036	0.595236989	-0.969320319	-0.743777639	-1.778585249	-2.191009783	-0.456311175	-1.948262874
ENSMUSG00000032366	Tpm1	-0.120347948	-0.870950477	0.130727857	0.670868091	0.684697673	0.024068861	0.764261078	0.521594994	1.426328097	1.123607917	0.636087385	0.822771302	0.179072403	0.761402793	-0.413617185	-2.736171553	-0.450177912	-0.7111813	-1.437869811	-1.005172266
ENSMUSG00000032377	Plscr4	0.602080787	1.104238981	1.022255861	0.961687158	0.866272919	-0.015860132	0.167485268	0.017832366	0.888480932	0.455746179	0.554592154	0.001836984	0.824656513	-0.642201198	-0.317404103	-0.651743161	-2.450411387	-1.943504584	-1.401009711	-0.045031828
ENSMUSG00000032440	Tgfbr2	1.002593601	1.343569461	0.819580765	0.444442327	0.332355033	1.042122646	0.580811168	0.580779221	0.470954982	0.80681899	0.321831071	0.542851091	-0.218456533	-0.998114119	0.053689093	-1.023698148	-1.071887057	-1.178582481	-2.178616324	-1.673044787
ENSMUSG00000032491	Nradd	0.492553094	0.277039931	0.408185369	0.323038648	0.5570974	0.292979255	-0.038567646	0.226607243	0.506482962	-0.128127185	1.780059829	0.072570293	1.326745525	-0.627547806	1.003646454	-0.06889371	-1.743420244	-2.067370848	-1.876250557	-0.716828005
ENSMUSG00000032540	Abhd5	0.622473712	-1.366499781	-0.764886095	-0.158404177	-1.195806687	0.153776016	0.4267356	-0.036453599	-0.293207755	0.388921028	1.52164835	1.317711585	0.432803539	2.085323151	0.715078926	-0.665169457	0.363777191	-1.663238986	-1.091987947	-0.792594614
ENSMUSG00000032776	Mctp2	0.39223506	0.532378069	-0.121270104	0.566207726	0.294008048	0.267517768	0.405296326	0.768668442	0.193308884	0.930547892	0.153526737	1.150460694	0.886760586	0.432928809	0.925410395	-1.70483158	-1.61566346	-1.548655882	-0.716881508	-2.191952901
ENSMUSG00000032826	Ank2	0.756437349	0.115901743	1.092774008	0.73234154	1.016141505	0.11061929	0.511180514	-0.226508533	0.064394006	1.00211608	-0.532237413	0.383745225	0.778743656	0.646223453	-0.239186031	-0.906300754	0.332719541	-1.605054782	-1.255035643	-2.779014753
ENSMUSG00000032827	Ppp1r9a	0.356163564	0.173873991	0.680362917	0.314095238	0.838396016	0.211579988	0.616813572	0.478258872	0.336462195	1.263142304	0.234231138	-0.211853544	0.72170852	0.706252092	0.262856196	-0.20720246	-3.048721563	-1.325624682	-1.359217387	-1.041576966
ENSMUSG00000033377	Palmd	1.190544576	0.998827871	0.244726226	-0.145981568	1.471930059	-0.325039543	0.591849616	-0.728883371	-0.230672319	0.053670877	0.578298099	1.403008134	-0.592953359	0.684760737	0.901538679	-1.551635221	-1.036321072	-2.059836958	-0.183001698	-1.264829764
ENSMUSG00000033581	Igf2bp2	0.614157536	0.356372277	0.451709386	0.726714635	0.66911299	0.242653307	0.425021595	0.495898717	0.517723129	0.576271417	0.419575151	0.820919913	0.744262301	0.353320184	0.155666532	-0.860522283	-0.621885671	-2.922994177	-1.560548945	-1.603427995
ENSMUSG00000033585	Ndn	0.897824984	1.000720545	0.152814138	0.015990122	0.874515089	0.820100455	0.097412963	0.878599124	0.419319491	0.82866848	0.092428183	-0.246027587	-0.432176437	0.206714361	1.076883229	-2.264195764	-1.301447726	-2.264195764	-0.825578717	-0.028369172
ENSMUSG00000033629	Hacd3	0.926306326	0.604113125	0.779786705	1.109549844	0.101763078	0.396727175	-0.086160993	0.028520149	0.542272943	-0.129437063	1.237981971	0.083992017	0.052877609	-0.110309111	0.671379099	-0.568869785	-0.624047564	-3.039776944	-1.865479408	-0.111189175
ENSMUSG00000033701	Acbd6	0.031006557	0.426023879	0.265475437	0.981085986	0.494452416	1.368250757	1.07036569	0.849177599	1.69316823	-1.074744888	0.80581599	-0.933599801	-0.191169548	0.174589685	0.063176373	-1.552462681	-1.177165789	-1.497392546	-1.415881355	-0.380171992
ENSMUSG00000033788	Dysf	-0.120015541	0.862215539	0.398562891	-0.151511176	0.198505336	0.646319987	1.043766588	0.503901121	0.823371692	0.383984784	1.288462503	0.49684925	0.268239898	0.059159339	0.6985859	-0.842078588	-1.641938393	-1.776285447	-2.428438904	-0.711656778
ENSMUSG00000033948	Zswim5	-0.033704533	0.42251303	0.922815894	0.325507904	0.173400963	1.341659234	0.605769079	0.050710446	0.603766675	1.196552315	0.200051728	-0.382327053	0.443007131	0.590448453	0.170190829	-0.43289628	-0.85347683	-3.061859789	-0.815505808	-1.466623385
ENSMUSG00000034006	Pqlc1	0.588089452	0.774061717	0.723176956	1.008005821	0.699555077	1.090061892	1.168012377	0.794576695	0.065319413	-1.424910717	0.937000943	-0.387294796	-0.429849959	0.574251305	0.074564383	-1.436431161	-0.727060633	-0.568736595	-2.026681	-1.49571117
ENSMUSG00000034308	Sdr42e1	0.399261748	0.708268906	1.656904785	-0.27119332	1.003460971	0.435511082	1.545302511	0.671069414	-0.059928758	0.39111375	0.88757347	-0.033008701	-0.680469968	0.734260453	-1.166292659	-1.21797443	-0.680746095	-1.46213924	-1.430686296	-1.430287624
ENSMUSG00000034413	Neurl1b	0.59222631	0.819831557	0.876540579	1.015298783	0.893174684	0.518537236	0.682859441	0.416006202	0.82846942	1.007154105	-0.392393363	-0.140161522	0.128695134	-0.12492266	0.542190836	-1.574153009	-1.552908693	-1.214867836	-1.219377887	-2.102199317
ENSMUSG00000034435	Tmem30b	0.87984178	0.33815668	0.99910736	0.448587799	0.354794591	0.550375043	0.50817658	0.547379174	0.744057852	0.485567744	0.439219659	0.83093728	0.273511766	-0.004385962	0.731284872	-1.672279572	-1.954650421	-1.902070491	-1.16802808	-1.429583654
ENSMUSG00000034485	Uaca	0.768130346	0.978088018	0.625059404	0.665170246	1.320862799	0.23082889	-1.037885537	-0.402057341	-0.226515545	1.084656572	0.322480463	1.314387588	0.339998671	0.524187284	-0.254737128	-1.805068279	-1.975655354	-0.081955674	-1.045826127	-1.344149296
ENSMUSG00000034641	Cd300ld	0.596649677	0.84937025	0.156416278	0.790838327	0.775279097	0.773232703	0.515426102	0.923362938	0.916250607	0.184369485	0.421127274	-1.214389141	1.041043397	-0.484823376	0.185842896	-1.020683203	-2.299930584	-1.434313841	-1.639051844	-0.036017042
ENSMUSG00000034765	Dusp5	0.841957136	0.789643179	0.43559295	1.105846488	1.220898263	0.046453913	0.266986164	0.458461592	0.895069387	-0.134531476	0.114200933	-1.712005745	0.433962888	0.182058403	0.569598168	-0.828674787	-2.83020718	-0.886907764	-0.815312059	-0.153090456
ENSMUSG00000035095	Fam167a	0.173321408	0.721632148	0.941396839	0.645242297	0.752762047	0.540156014	0.315293922	0.46998974	0.503467812	1.326743476	0.300412897	0.836404588	-0.216347196	-0.116617626	0.380724073	-1.133612734	-1.899159892	-0.776856316	-2.316174083	-1.448779415
ENSMUSG00000035168	Tanc1	0.554009891	0.431820086	1.413504949	1.019665115	1.183071384	-0.149990302	0.659184798	-0.742119038	-0.623329239	1.556074847	0.659141274	-0.74920461	0.215689969	1.015705777	-0.465712321	-0.871222013	-1.133518541	-0.865377679	-1.141387096	-1.966007253
ENSMUSG00000035212	Leprot	0.69553749	0.499137113	0.827645903	1.233000429	0.118831941	1.380156543	0.073110018	0.382604551	0.820251638	-0.885410685	0.775273472	0.624977386	-0.575898919	0.271556131	0.39422337	-1.058773396	-0.533577244	-2.332760052	-1.835919542	-0.873966146
ENSMUSG00000035504	Reep6	1.556599292	0.497928123	0.766673077	0.796903832	0.904601651	0.559553025	0.707844888	-0.634391913	0.068781876	1.060127737	-0.776179385	0.235406837	-0.025281878	-0.530361035	1.234793382	-0.613344594	-1.054253177	-1.478815947	-1.171566404	-2.105019385
