ensembl_gene_id	gene_name	AT01_AT2Y_F0_D0_R1	AT02_AT2Y_F0_D0_R2	AT03_AT2Y_F0_D0_R3	AT04_AT2Y_F0_D0_R4	AT05_AT2RY_F0_D0_R1	AT06_AT2RY_F0_D0_R2	AT07_AT2RY_F0_D0_R3	AT08_AT2RY_F0_D0_R4	AT13_AT2RO_F0_D0_R1	AT14_AT2RO_F0_D0_R2	AT15_AT2RO_F0_D0_R3	AT16_AT2RO_F0_D0_R4	AT09_AT2O_F0_D0_R1	AT10_AT2O_F0_D0_R2	AT11_AT2O_F0_D0_R3	AT12_AT2O_F0_D0_R4
ENSMUSG00000020290	Xpo1	-1.193779953	-0.772780328	-0.447542026	-0.627664707	0.825109173	1.375370028	-0.704747049	1.917782202	0.962853543	0.054479797	1.06159071	0.48447208	-1.076714108	-0.30150751	-1.44271705	-0.114204801
ENSMUSG00000020361	Hspa4	-1.674557398	-0.859376959	-1.791934189	-0.691017326	-0.288775163	0.334817648	1.430367761	1.410167485	-0.838857916	0.19083123	0.337564498	0.746050844	0.385717599	0.59604747	-0.471150124	1.184104538
ENSMUSG00000020385	Clk4	0.633761086	-0.005362211	0.053729842	-1.849916665	1.698126634	0.84671153	0.343526774	0.76216839	0.773932172	-0.04504736	-0.51089344	1.210612335	-1.459727841	-1.179960603	-0.963325663	-0.30833498
ENSMUSG00000020706	Ftsj3	-1.233782542	-0.781959033	-1.98052063	-0.710658972	-0.290295549	0.406317781	0.963612118	-0.885307182	0.402603529	0.205998929	1.146494071	2.122407847	-0.051251101	-0.023293816	0.669929198	0.039705351
ENSMUSG00000020719	Ddx5	0.641049732	0.890090982	-0.371047279	-0.053686116	1.65495447	1.419297287	0.840029026	-0.702870895	0.240925845	0.17994484	0.179084379	0.303272095	-1.373779901	-1.809335897	-1.373411066	-0.664517501
ENSMUSG00000020823	Sec14l1	-2.168537824	-0.46969723	-1.335203017	-0.709094152	0.290139733	1.500723257	0.569278116	1.626054448	-0.459357768	0.866502009	1.085378151	0.103501703	-0.389291381	-0.328890673	-0.263931824	0.082426452
ENSMUSG00000020994	Pnn	-1.473861125	0.01550717	0.577105327	-0.751585352	0.944774696	0.625788355	1.220217139	0.754075111	0.294483174	0.401955555	0.472217844	1.233110314	-0.814447534	-1.579281854	-1.853109512	-0.066949307
ENSMUSG00000021009	Ptpn21	-0.727492347	-0.204834016	-0.294604527	-0.655629444	0.207398846	1.968025701	1.239922296	1.011963887	-0.0627312	-0.178707624	0.794613953	0.481922562	-1.661744369	-1.058900092	-1.498064955	0.638861329
ENSMUSG00000021028	Mbip	0.37749059	1.329346111	0.672014048	0.471791111	1.191469675	0.261239253	-0.147397411	-0.093387565	0.495797611	-0.04643196	0.354634411	1.041261776	-2.119775897	-1.189819031	-1.020397685	-1.577835038
ENSMUSG00000021413	Prpf4b	-0.096321919	0.219358715	-0.656640619	-1.878926675	1.010579641	1.058547087	0.913979569	0.813535152	0.020967944	-0.336335323	0.664673448	1.56242233	-1.457233852	-0.880000123	-1.182211631	0.223606257
ENSMUSG00000021495	Fam193b	-0.918227374	-0.478265619	0.000308871	-1.644384273	1.410941223	1.117463324	-0.824186856	0.602978078	1.044630094	0.859146639	0.459555469	1.246572312	-1.233399334	-0.917896314	-0.962811715	0.237575476
ENSMUSG00000021958	Pinx1	-1.143416881	-1.961776333	-1.022378201	-0.247854151	-0.231876909	1.708040276	1.204247361	-0.336998425	0.754724586	0.479977294	0.950524049	1.25266057	-0.317899127	0.052561537	-0.274025327	-0.866510319
ENSMUSG00000022090	Pdlim2	-0.416363564	-0.642268866	-0.775928646	0.332315802	1.194462275	0.710984125	1.054063832	0.957673926	-0.533051028	1.346116464	-1.021418301	1.314578484	-1.935200015	-0.195456984	-0.943911757	-0.446595746
ENSMUSG00000022098	Bmp1	-0.727659713	-0.140901155	-0.767423113	-1.964669287	0.421991849	-0.388392742	-0.944911431	-0.077660445	1.197097882	1.774967924	0.666533212	1.376510843	-0.263421063	-1.123250036	0.651407688	0.309779588
ENSMUSG00000022185	Acin1	-0.821874745	-0.10131169	-0.968456302	-0.464901129	0.585429826	1.679339441	0.137330294	0.636742588	0.826961043	0.11861516	1.557025546	1.015779738	-1.812450119	-0.991574116	-0.99448503	-0.402170504
ENSMUSG00000022246	Rai14	0.181709538	0.181863786	0.184323751	-0.166595263	0.390804626	0.953187455	2.223714657	0.989393594	-1.107192194	0.118653232	0.418025715	0.306776404	-1.539688305	-1.69716151	-0.935255249	-0.502560237
ENSMUSG00000022961	Son	-0.364074492	0.754724945	-0.400647593	-0.898454119	0.942315392	1.548189119	0.769801496	1.1830693	-0.774518533	-0.320670481	0.948642467	1.075114946	-1.120360186	-0.726661888	-1.518354579	-1.098115795
ENSMUSG00000022974	Paxbp1	-0.670436698	-0.579447338	-1.264739309	-1.578754971	0.592938097	1.737860063	1.228257421	0.704554343	-0.101396882	0.684196843	0.303018712	1.2170101	-0.882695613	-1.383250944	0.028659113	-0.035772937
ENSMUSG00000023075	Akirin1	-2.025982458	-0.948269811	-1.656530447	-0.08249402	0.210282248	0.75434288	0.568856374	0.447899967	-0.199258204	0.883523982	0.744468097	1.35380663	0.092642751	-1.381413017	0.289583908	0.948541121
ENSMUSG00000023764	Sfi1	-1.564573293	-0.352814093	-0.235524832	-1.407846577	0.354699192	0.02900039	-0.120336291	-1.016313495	0.200636297	1.838173404	1.014330497	1.27928126	-0.274299556	-1.004225848	-0.162010441	1.421823385
ENSMUSG00000023951	Vegfa	-1.81375366	-0.880628863	-0.34526749	-1.650128706	0.904779534	1.067437334	0.215785009	-0.106021025	0.737729074	1.205104105	-0.236771308	1.577475462	-0.656846698	-0.605872685	-0.238013759	0.824993676
ENSMUSG00000023994	Nfya	-1.750525124	0.676406682	-0.801914056	-0.67341029	0.587646419	0.992015518	0.798707097	1.858394674	0.703107041	-0.531755858	0.699902838	0.622616093	-1.115747144	-1.198947372	-0.785518146	-0.08097837
ENSMUSG00000024045	Akap8	-0.818006394	1.027818982	0.232540711	-0.87907109	1.768230837	1.325940719	0.2757384	0.578845406	0.201202989	0.8181279	0.116222819	0.332869073	-1.505262163	-1.055443974	-1.281476364	-1.138277851
ENSMUSG00000024085	Man2a1	-1.164666844	-1.084370605	-0.693166797	-0.976519394	-1.448687084	0.13453288	0.264588847	0.211581331	-0.493573911	1.533772509	1.076005823	1.500484088	-0.286060925	-0.232527754	0.027633915	1.63097392
ENSMUSG00000024163	Mapk8ip3	-0.39466403	0.118802293	-0.961081457	-1.642174466	0.32910809	1.204484532	0.304712946	0.120521908	0.490221786	1.051655189	1.215881324	1.574839703	-1.02386488	-0.99249233	-1.482442721	0.086492116
ENSMUSG00000024188	Luc7l	-1.543633382	-0.41723695	-0.385680601	-0.88170659	0.993095768	0.993421075	-1.404152659	0.643325824	1.337398262	1.14460114	0.324779233	0.977737885	-0.397668359	-0.279657341	-1.589536881	0.484913578
ENSMUSG00000024462	Gabbr1	0.18177952	-0.237350172	1.119528271	-0.767586675	1.273417826	1.392008748	0.397695238	1.164622133	0.283157447	-0.527629846	0.820973284	-0.357417345	-0.966522933	-1.506796265	-0.409264891	-1.860614339
ENSMUSG00000024472	Dcp2	-0.993669924	-0.342205723	-2.578917941	-1.685292986	0.505009776	0.57726391	0.193086158	1.079117189	0.056947246	1.035668159	0.757546819	0.787686419	-0.280075858	0.277730068	0.340902322	0.269204365
ENSMUSG00000024486	Hbegf	-0.637234555	0.029925531	0.863827452	-0.151467379	1.398928645	0.424266835	2.014177119	0.952837322	0.26813272	-0.223986882	-0.71384813	-0.412842089	-1.791373747	-1.022487882	-1.263182745	0.264327785
ENSMUSG00000024539	Ptpn2	-1.795457417	-1.046689042	-1.686275708	-0.761554808	0.546916221	0.271302637	0.657854293	0.123414063	0.772168522	0.997436075	-0.109741249	1.483023032	-1.226860971	0.755431062	0.649079685	0.369953608
ENSMUSG00000024561	Mbd1	-1.581103622	-1.000823619	-0.698010232	-1.056182036	0.097229904	0.214416893	0.863248911	-0.846570246	0.446232876	1.504587385	0.383088046	2.30766653	-0.244831727	-0.077694831	-0.561219039	0.249964807
ENSMUSG00000024799	Tm7sf2	-1.24558007	-0.805222441	-1.605996177	-1.361674345	0.594920968	1.273644686	0.216239825	-0.286632677	1.121017398	1.400807362	-0.342579849	1.349432496	0.200414073	0.617261733	-0.720031071	-0.406021909
ENSMUSG00000024862	Klc2	-1.709888173	-1.766958741	-1.023573908	-1.101834369	-0.155441077	-0.426094652	1.386604503	0.600747309	-0.193075708	0.316438369	0.528553224	1.083806408	0.534130176	0.296923858	0.140171019	1.489491764
ENSMUSG00000024966	Stip1	-1.108630075	-2.132818125	-0.840624182	-1.002482821	-0.006896002	0.05076283	-0.71676931	1.356706483	1.060680449	1.269459134	0.544055741	0.748972698	0.094903925	0.012598151	-0.47926104	1.149342144
ENSMUSG00000024975	Pdcd4	0.616908964	0.249022043	0.16033095	0.367251776	0.779400006	1.596325956	0.962724539	0.622841197	1.061301148	0.034344643	-0.684537651	-0.376742698	-1.715020187	-1.891019058	-0.690012116	-1.093119513
ENSMUSG00000025198	Erlin1	-1.798920538	-1.724730712	-1.356915634	-0.595767604	0.539460798	0.148048076	-0.331916871	0.874316558	0.038369048	1.230818231	0.891020723	1.361277073	-0.198838537	0.535767086	-0.454166876	0.842179179
ENSMUSG00000025372	Baiap2	0.467958603	-0.516240883	-0.21565462	0.15235386	2.038830395	1.392781509	0.355544331	0.45399578	-0.19568453	0.437056271	0.620388099	0.244293787	-1.273012179	-1.065256122	-1.007618891	-1.88973541
ENSMUSG00000025377	Tepsin	-0.851252349	0.334177507	-1.397648385	-0.807002937	1.476156471	1.718091941	0.182154361	0.721904068	-0.095255486	1.028910062	-0.230698081	1.160291569	-0.170977187	-0.701750287	-0.979445251	-1.387656018
ENSMUSG00000025648	Pfkfb4	-1.02117867	-0.607389653	0.19190042	0.276387058	0.204896442	0.530055962	-0.57520279	-0.432452291	-0.216315832	1.125402614	1.723188601	2.263319685	-1.092238515	-1.096651261	-0.531717693	-0.742004076
ENSMUSG00000025785	Exosc7	1.055673647	0.337429108	-1.175412029	0.627531134	1.564164474	0.547225077	0.623971064	0.101363953	0.229363264	0.067129925	0.858268151	0.288895537	-0.479420917	-1.11141868	-1.40609683	-2.128666879
ENSMUSG00000025995	Wdr75	-1.32050507	-2.410807626	-1.145608004	-0.425766712	-0.002402885	0.239280322	0.435984144	1.194537663	-0.836076882	1.167692787	0.839547574	0.966675193	0.168347327	0.107839725	0.59132799	0.429934453
ENSMUSG00000026173	Plcd4	-1.585651071	-1.804125408	-0.508403352	-0.367612903	1.187988703	0.034899033	0.478963031	1.385834172	-0.808436824	-0.079944298	0.131764629	-1.190819293	1.070421032	0.113775595	0.709696298	1.231650655
ENSMUSG00000026305	Lrrfip1	-0.92985081	-0.13063831	0.727863916	-1.23663401	1.008932298	0.897398754	1.902056022	1.490317503	-0.266435534	-0.796664544	0.037623979	0.294832954	-0.986184819	-1.137980572	-1.127633515	0.252996687
ENSMUSG00000026349	Ccnt2	-0.027273699	-0.581493203	0.492990275	-1.811980997	1.514507362	0.551236359	0.461524842	0.609802551	1.11387519	-0.116780094	1.019475238	0.724039069	-1.27077352	-0.504716504	-1.758315441	-0.416117429
ENSMUSG00000026399	Cd55	0.859492485	0.055166955	0.504212523	0.373352442	0.841211741	0.981672398	0.06303076	1.503806135	0.098949743	-0.641004407	-1.019413177	0.754061994	-1.678873066	-2.219292277	-0.383193489	-0.093180762
ENSMUSG00000026743	Mllt10	0.94665253	-1.397015997	0.074597149	-0.304256444	-0.229695088	0.482319487	0.035304579	0.709683048	0.765610415	0.959241145	0.867696695	1.758504548	-1.37791447	-1.350512065	-1.362206125	-0.578009409
ENSMUSG00000026933	Camsap1	-2.272675132	-0.621903813	-0.774929746	-1.084031255	0.386764933	0.20052848	0.117519024	1.652751169	0.031513796	1.61644562	0.452642183	0.650804441	-0.869639823	-0.423492813	0.224143812	0.713559124
ENSMUSG00000026977	7-Mar	1.388838097	0.925181966	0.004713365	-0.633184848	0.0707298	0.163750754	1.25835545	-0.729886537	-0.154675005	0.031592383	1.259199825	1.365294695	-1.121358931	-1.197882991	-1.455153738	-1.175514287
ENSMUSG00000027091	Zc3h15	-2.331978807	-0.729490097	-0.910643611	-0.797087114	0.019386379	0.095530155	0.138865466	1.119363091	1.421559405	0.187719022	0.497662717	1.700702887	-0.588619096	-0.420976421	-0.13958161	0.737587635
ENSMUSG00000027339	Rassf2	-1.52528891	-1.452390252	-0.463218757	-0.47655912	1.194679824	1.376021346	0.482550312	0.793958606	-1.711396448	1.157568619	0.72446151	0.892893461	-0.200625926	-0.496184036	-0.240738109	-0.05573212
ENSMUSG00000027569	Mrgbp	-0.15624993	0.061601208	-0.067491476	-0.655262362	-0.053949193	1.175480687	-1.075736728	-0.313431749	1.801117561	1.331507202	0.575565198	1.369361471	-0.799010502	-1.705918566	-0.842187969	-0.645394852
ENSMUSG00000027580	Helz2	-1.28001714	-0.459224925	-0.787752328	-1.318918832	-0.624970865	1.054747871	-1.012368669	0.101601929	1.349401842	0.61309152	1.269486904	1.310929819	-0.555189843	-0.382087972	-0.642118322	1.36338901
ENSMUSG00000027663	Zmat3	-1.268873727	-0.761141187	-1.367003379	-1.614430644	-1.026742972	0.510635866	1.072393527	0.524386325	0.301581941	0.984865853	1.524874021	0.88528463	-0.44388031	-0.563934004	0.356999193	0.884984868
ENSMUSG00000027881	Prpf38b	-0.808997635	-0.501592979	0.445548805	-1.29258187	1.061410261	1.457555675	-0.1928181	1.233442781	0.347443514	-0.385752063	0.917092458	1.292220803	-0.947440928	-1.462851026	-1.25998599	0.097306294
ENSMUSG00000027951	Adar	-0.99222588	-0.272858059	-0.688247754	-0.434810713	-0.810288273	0.598172697	-0.51974606	-0.622954415	1.962402076	0.604707279	1.904994038	0.339369549	-1.8237954	0.390973065	-0.040768312	0.405076161
ENSMUSG00000028028	Alpk1	-0.536805227	-1.016687273	-2.427632375	-1.330349949	0.915079669	0.679186686	-0.292328219	-0.281951042	0.620570268	0.464141531	1.359966489	1.209331155	-0.267973386	0.123635346	0.741693235	0.040123091
ENSMUSG00000028060	Khdc4	-1.975912643	-0.466717458	-0.391594123	-1.534309415	1.645689204	0.87558751	-0.620650898	1.054012818	0.773807646	0.540052762	0.225347809	1.317562829	-0.622966127	-0.327498919	-0.476021042	-0.016389953
ENSMUSG00000028180	Zranb2	-1.252841565	-0.833703208	-1.538389186	-1.125849642	-0.175720964	-0.858851967	-0.029398187	0.703996657	0.465358716	0.245762679	1.154377927	2.258643114	0.315252698	-0.107304637	-0.206943367	0.985610934
ENSMUSG00000028248	Pnisr	0.095860246	0.269009397	-0.527172747	-0.737704575	1.368953082	1.645064641	0.015538391	0.111319768	0.429893552	0.524235558	0.482888698	1.272532522	-1.548386901	-1.919314857	-0.667962434	-0.814754341
ENSMUSG00000028410	Dnaja1	-1.868103562	-1.500981348	-0.891362712	-1.041120933	0.078605308	0.074733749	-0.651662403	1.580568518	0.723442995	1.162983413	0.500016536	0.938654677	-0.078307639	0.645326374	-0.529598974	0.856806002
ENSMUSG00000028676	Srsf10	-1.848143655	-1.1397421	-0.681723266	-1.271667887	0.932034573	0.515581992	-0.086285088	1.444641343	0.175457406	1.192972555	1.229192294	0.826386637	-0.92103112	-0.463524334	-0.311919082	0.407769732
ENSMUSG00000028771	Ptpn12	-1.598693029	0.336726023	0.168362271	-1.362531761	-0.372769599	0.133531822	0.47302537	0.575838928	0.493047296	0.367275906	1.407200033	2.232751533	-0.872138695	-0.798584755	-0.973810252	-0.209231092
ENSMUSG00000028820	Sfpq	-1.893059187	-0.631181341	-1.322238106	-0.909194951	1.195299159	0.416263483	0.780116756	1.760049745	0.257621115	0.693325344	0.324176404	0.663582681	-1.23014751	0.115441089	-0.605664696	0.385610014
ENSMUSG00000029068	Ccnl2	-0.376286249	0.136327997	-0.902358003	-0.865511717	1.397509029	1.626026983	-0.41487508	0.383488852	0.809330801	0.439982175	0.587610975	1.307871292	-1.408063285	-1.403011121	-1.223010378	-0.09503227
ENSMUSG00000029190	D5Ertd579e	-0.843382626	-1.143264539	-1.471126936	-0.658456026	-0.047405355	0.250151525	-0.090315592	1.33721641	0.002067163	1.673657449	1.123901735	1.135379564	-1.182900345	-1.106020176	0.624547547	0.395950202
ENSMUSG00000029206	Nsun7	0.537034489	0.035772806	-0.897704469	-0.316661716	0.787804037	1.443470977	0.537547032	0.782081085	0.168867187	-0.303803158	0.994161263	1.180679816	-2.249830768	-1.064999186	-0.530403186	-1.104016208
ENSMUSG00000029674	Limk1	-1.386270727	-1.633054248	-0.307493954	-1.450032665	0.262456649	0.58705107	0.447930727	0.400593872	-1.402100422	1.791054836	0.210884156	0.779462086	0.102252299	0.166513203	0.189969818	1.2407833
ENSMUSG00000029817	Tra2a	-1.505227143	-1.698856366	-1.199283912	-0.533492744	0.635864123	0.407233672	0.049809063	1.284482026	0.811610359	0.446145414	0.274960885	0.813768629	-0.740602672	0.427431904	-1.047942905	1.574099668
ENSMUSG00000029823	Luc7l2	0.032858436	0.686724741	-0.588740786	-1.364021292	0.653424593	1.138527682	0.015181856	0.963634282	-0.083306256	0.684699665	0.791672814	1.383687074	-1.663004274	-1.325937931	-1.452954008	0.127553403
ENSMUSG00000030032	Wdr54	-0.529849479	-0.47313628	-0.687381287	0.202866729	1.301013299	1.301547047	0.436562001	0.754762875	0.625970493	0.289808831	0.885829225	0.398971515	-2.246616673	-1.713276513	0.102558111	-0.649629894
ENSMUSG00000030059	Tmf1	-1.773991107	0.433987182	-0.292452849	-1.196977736	-0.329800522	0.610198322	-0.152426614	1.081019274	0.284155765	0.81874668	1.209678676	1.874949569	-0.083828512	-1.243655344	-1.078885815	-0.16071697
ENSMUSG00000030104	Edem1	-1.202559797	-0.896666575	-0.686323562	-1.467512885	0.495782506	-0.070023237	0.236353548	0.962548635	1.19262332	1.298045756	0.185846597	1.199098406	-0.828371258	-1.42755667	-0.230359743	1.23907496
ENSMUSG00000030203	Dusp16	-1.808474913	0.10865914	-1.000678094	-0.740615329	0.823152578	1.122968462	1.008583671	1.166835876	-1.80933802	0.454127526	-0.878357708	0.943447608	0.136431698	0.047514425	-0.333625168	0.759368247
ENSMUSG00000030452	Nipa2	-1.415460818	-0.835142009	-0.94092798	-1.329980995	0.42838294	-1.001601812	1.002796039	-0.430054779	0.971911075	1.442886399	0.56781675	1.423553639	-0.709498925	-0.533532533	0.378753191	0.980099818
ENSMUSG00000030521	Mphosph10	-1.570898518	-0.966222942	-0.753310543	0.373753042	-0.4489352	0.281913429	1.078073998	1.044315519	0.27072857	1.06711782	0.920745902	1.655795272	-1.013625812	-1.540140537	-0.395877732	-0.003432267
ENSMUSG00000030609	Aen	-1.463154422	-1.346051784	-1.576437307	-0.129667798	-0.890428078	0.194612245	0.721728174	1.058439308	0.303766736	1.464459332	0.766987281	0.709042028	-0.442697989	-0.281568523	-0.558248369	1.469219166
ENSMUSG00000030811	Fbxl19	-0.669672989	-0.879778927	-0.27264081	-1.809855794	0.942407749	1.609016012	0.827991134	1.578917659	-0.179940408	0.417232119	0.378224934	0.29699379	-1.665924023	-0.731192454	0.002241063	0.155980946
ENSMUSG00000031060	Rbm10	-0.785582305	-1.516051067	-0.970773385	-1.164602001	0.173266997	1.181959441	-0.450116809	0.715348182	0.864125155	1.108875648	1.264625659	1.445512064	-1.358522174	-0.163408049	-0.32659043	-0.018066924
ENSMUSG00000031425	Plp1	0.057361348	0.827709597	0.179157113	1.009672997	0.760353434	0.125604687	0.787016999	0.520590031	-0.980377801	0.718342894	0.884280024	0.565415945	-1.828960092	-2.097968281	-0.388146864	-1.140052032
ENSMUSG00000031842	Pde4c	-0.713476601	-1.507337663	-0.801461616	-0.66368248	-0.379507074	0.674939437	-0.341791037	0.808146442	0.403747083	1.136779275	1.60520395	2.027257852	-0.911259252	-0.090566024	-0.689658992	-0.557333299
ENSMUSG00000032212	Sltm	-0.734843184	-0.738056597	-1.315190746	-0.50161523	1.040927646	1.499478265	-1.022357646	0.624063083	1.103893436	0.981021839	0.586727217	1.041019591	-1.581943277	-0.69129763	0.371447486	-0.663274254
ENSMUSG00000032280	Tle3	-1.960687201	-1.060552149	-0.60019243	-0.679725479	-0.317225034	0.183353448	1.176615966	1.065446564	0.804834804	0.480901701	0.385812523	1.437952392	-0.055940989	-0.722867551	-1.278013882	1.140287319
ENSMUSG00000032501	Trib1	-1.069419582	-0.751255243	-0.094217619	-0.11238312	2.004957555	0.727986973	1.522631404	1.348236273	-1.548279877	0.197244576	-0.253244413	-0.629901465	0.044306033	0.190257272	-1.239015308	-0.337903458
ENSMUSG00000032621	Srek1	-0.97185602	-0.238258904	0.288259225	-0.680149955	0.962811007	1.268403929	-0.019434405	1.084367365	0.100327475	1.075585493	1.235186102	0.693654228	-1.500977129	-1.282371807	-1.572809978	-0.442736624
ENSMUSG00000032637	Atxn2l	0.038304495	-0.838450907	-0.008683285	-1.912892233	1.137121222	1.075831489	0.612966767	1.278646919	-0.335608463	0.633543868	1.114043073	0.743328609	-1.328698092	-0.906381435	-1.116063698	-0.18700833
ENSMUSG00000032846	Zswim6	-1.141377381	-1.777401541	-0.523504071	-0.391501129	-0.258113232	0.685697889	0.633934781	1.884986451	-0.283959197	0.671748252	1.34101637	1.047730024	-1.199830982	-0.604490545	-0.479714138	0.394778449
ENSMUSG00000033009	Ogfod1	-0.51269458	-1.685481534	-1.88173559	-1.534894128	0.464247941	-0.031508763	0.065144121	1.482424263	0.016079362	1.08344874	1.09150251	0.99364727	-0.059203871	0.462082038	0.094759267	-0.047817046
ENSMUSG00000033039	Micall1	-1.163143375	-0.547919134	-0.901941785	-0.773563048	0.224770484	0.452299838	1.165841245	0.383664007	-0.045005043	1.345210629	0.460750578	2.208721027	-0.886437833	-1.482095267	-0.529978559	0.088826237
ENSMUSG00000033060	Lmo7	0.236872612	-0.106838323	-0.01143354	-0.625871953	0.752887784	1.24274565	0.957217172	1.664896779	-1.82828809	-0.445577919	0.914384258	0.948349481	-1.101216461	-0.897382698	-0.86351868	-0.837226075
ENSMUSG00000033257	Ttll4	-0.107586724	-1.117145058	-0.692350709	-0.972017511	0.877215318	0.894698384	0.041008198	1.403291988	1.046546705	0.014528705	0.576702058	1.168498582	-0.651358473	-1.604161414	-1.578884054	0.701014004
