ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC034_T3_B_AMD_R1	SC035_T3_B_AMD_R2	SC036_T3_B_AMD_R3	SC037_T3_B_AMD_R4	SC038_T3_B_AMD_R5	SC034_T3_B_AMR_R1	SC035_T3_B_AMR_R2	SC036_T3_B_AMR_R3	SC037_T3_B_AMR_R4	SC038_T3_B_AMR_R5
ENSMUSG00000048142	Nat8l	-0.542710488	-0.544949072	-0.77361921	-0.848714245	-0.771014362	-1.513368467	-0.913394179	-1.509964675	-0.816445155	-1.006765285	0.719699738	0.466002283	1.082322818	1.304103447	0.597649592	1.030779628	0.640821501	0.883493652	1.374344348	1.141728132
ENSMUSG00000048148	Nwd1	-1.102061612	-0.660494867	-0.658103678	-1.59548017	-0.368230666	-0.420873527	-0.237231725	-0.854608774	-1.59548017	-0.68203867	0.40906279	0.351161311	0.738066913	1.383037221	1.032852833	0.513783969	-0.396122327	1.521413467	1.680922562	0.940425119
ENSMUSG00000048234	Rnf149	-0.647393141	-0.750105574	-0.841709055	-0.261408059	-0.630268403	-1.041092465	-0.171556756	1.144790773	-1.187676154	-2.600073169	1.124808875	1.047820097	0.361152207	0.611559422	0.987238278	0.87144308	0.531073377	0.043235216	0.272575752	1.135585698
ENSMUSG00000048440	Cyp4f16	-0.629699946	-0.007414399	-0.660775845	-0.260463814	-0.552582869	-0.667768678	-0.147688147	-0.621363679	-0.40803412	-3.134724434	0.990231888	1.249248982	0.040255637	1.276669942	1.0206162	0.035471883	0.913436471	0.289618446	0.646995813	0.62797067
ENSMUSG00000048442	Smim5	-1.194232913	-0.47636559	-0.470547341	-0.803552076	-0.722446023	-0.558514632	-0.857791568	-0.895866863	-1.755223823	-1.287358438	1.329951196	1.495543259	1.056580594	1.069521255	0.744460995	0.900164499	0.325226372	1.024613987	0.58754017	0.488296939
ENSMUSG00000048480	Cxcr1	-1.160348748	-0.377823915	-0.768516159	-1.31525734	-1.617425777	-0.303031203	-0.494201156	-1.572294595	-0.120313903	-0.37463393	0.001069391	0.155038245	0.671799044	0.929725267	0.934345659	0.347585405	1.003193874	0.637058271	1.670422326	1.753609243
ENSMUSG00000048497	Mmgt2	-0.918069956	-0.354366805	-1.732813191	-0.216503001	-1.08400213	-0.035018158	0.445498283	-0.840333988	-0.239084442	-1.747367897	0.654999804	1.007508795	0.426987729	1.910184381	1.651177732	-0.285486378	-0.375136555	1.186796066	0.342624947	0.202404763
ENSMUSG00000048677	Tpcn2	-1.390958602	-0.614556759	-1.174502501	-0.802143772	-0.56986033	-0.716414548	-1.049832855	-1.338717696	-0.186712306	-1.008306289	0.705663385	0.285271373	0.977225661	1.677333986	0.779565445	0.895591369	0.333087151	0.823436943	1.694536743	0.6802936
ENSMUSG00000048756	Foxo3	-1.808632881	-0.556619438	-0.775169662	-0.324250641	-1.221407506	-1.43070134	0.07327139	-1.060563603	-0.777085847	0.404813814	0.127412686	0.302884101	0.142676994	1.443664328	1.022083365	0.186714421	0.253803644	0.703065118	1.658625517	1.63541554
ENSMUSG00000048833	Slc39a9	-1.727929183	0.339956436	-0.489954538	-0.488186876	-1.186466581	-1.275715008	-0.434748718	0.077633678	-2.098938995	-0.373868544	1.079025869	0.787442736	0.677366243	0.479417757	1.168594039	0.192409895	0.528216097	0.80946862	1.661067712	0.275209361
ENSMUSG00000048920	Fkrp	-1.145751333	0.063898592	-0.433373906	-0.203139943	-1.209399917	-0.053182837	-0.477851533	-0.837057436	-2.16260092	-1.231734138	1.509694336	1.015433623	0.239419452	0.851309434	0.700176248	-0.140130543	0.33423343	0.408889229	1.654649551	1.11651861
ENSMUSG00000049047	Armcx3	-0.174158834	-0.487616306	-1.704184162	-1.517856696	-0.771274617	0.127756202	-1.164032672	-0.53253131	-0.281088649	-1.776840386	0.798327298	0.378256779	0.399499222	1.45237629	0.955559411	0.910495271	0.910629186	1.162721944	0.339228391	0.974733638
ENSMUSG00000049091	Sephs2	0.057553476	0.598956695	-1.095901752	-0.041910134	-0.696248506	-0.313878808	-0.763050509	-1.366497887	-1.304328615	-2.152856988	0.501858758	1.059983536	0.201277707	1.346274804	0.743200887	-0.027143463	0.983286788	-0.248291682	1.467235574	1.05048012
ENSMUSG00000049106	Dcaf5	-0.772943429	-0.878430125	-0.806750861	0.011962007	-0.448861339	-0.697402322	0.116435545	-2.07786448	-0.543524852	-1.95380517	0.953257784	0.089652242	1.073566261	1.049097494	0.355932609	0.992036267	0.479276802	0.642531847	1.266392529	1.14944119
ENSMUSG00000049191	Rtl5	-1.101976095	-1.036917472	-0.464040184	-0.776690048	-1.092532524	-1.194395166	-0.857851137	-0.156431021	-1.375862727	-0.853684245	1.088374766	0.805433314	1.307089605	1.49572315	0.812738866	0.723978175	0.096871938	1.348792131	1.027450995	0.203927678
ENSMUSG00000049327	Kmt5a	-0.843359359	-0.61973951	-1.867071297	-0.997899647	-1.121869394	-0.151982647	-0.702829178	-0.428163713	-0.929196876	-1.009443623	0.628951306	0.199339234	0.971128258	1.251182022	0.927065643	0.949316184	0.080239188	1.25979626	1.645328568	0.75920858
ENSMUSG00000049409	Prokr1	-0.137412528	-0.832913628	-0.825240811	-0.686856	-0.283492164	-1.227810295	-0.871113647	-1.498397835	-0.028098431	-1.978020357	0.648214261	0.679759486	1.357488455	0.795953332	0.461217121	0.715817529	1.535367098	0.096453284	0.945563923	1.133521207
ENSMUSG00000049422	Chchd10	0.055933027	-0.342073063	-0.585172117	-1.242591542	-1.171044911	-0.730807706	-0.231967993	-0.552722322	-0.029365494	-1.956895529	-1.242545882	1.406502258	0.586847411	1.733128412	1.249681505	0.24707752	0.459384107	0.915401332	0.308117463	1.123113523
ENSMUSG00000049580	Tsku	-0.273486674	-0.531822026	-0.991652316	-0.736663229	-0.805974025	-1.35558284	-1.430174997	-1.2035537	-0.567908293	-1.385503982	0.871343315	0.701150247	0.890238006	1.09126551	0.94915415	0.969254898	0.610003111	1.116290747	1.16327763	0.920344468
ENSMUSG00000049588	Ccdc69	-0.764496902	-0.072721807	-1.636944692	-0.522263476	-1.17079782	-0.727596021	-1.315748868	-0.875838348	-0.033789196	-1.499110278	1.18490385	0.834203745	0.986446636	1.221999367	0.590953862	0.840000191	-0.044780452	0.878611319	1.340922303	0.786046586
ENSMUSG00000049643	2310022A10Rik	-0.744478902	-1.417454491	-0.389904302	-1.389536351	-0.915335817	-0.478864336	0.105185782	-0.983016181	-1.01724871	-1.526622183	0.868042704	0.899646799	0.492993718	1.592484802	0.948234176	1.02815073	0.459945885	0.346347803	0.881914098	1.239514775
ENSMUSG00000049657	Zbtb5	-0.967735509	-0.103935001	0.11483561	-0.234849019	-1.019426146	-0.89758595	-1.165999008	-0.645731878	-0.624836572	-2.1629693	0.963427331	0.768953924	1.125521591	0.789809043	0.226737894	-0.076560396	0.779913074	1.668141748	1.557769171	-0.095480605
ENSMUSG00000049680	Urgcp	-0.774834843	0.391342047	0.019268773	0.278620144	-0.649060037	-0.626770567	-0.539233378	-1.697815689	-1.18198539	-1.801705662	-0.362019618	0.478233888	0.651597926	1.34943198	-0.412898152	0.064991839	1.074624443	0.51058439	1.355500329	1.872127576
ENSMUSG00000049723	Mmp12	-0.515336756	-0.763828161	-0.29703175	-0.669256259	-0.760365596	-0.818079956	-1.31386527	-1.066054368	-1.479366102	-0.934497985	1.11961454	1.317613021	1.197102263	1.936400356	1.085257479	0.088493939	0.314987795	0.340420792	0.862233181	0.355558836
ENSMUSG00000049744	Arhgap15	-0.12850034	-0.535347084	-0.69175308	-0.536173528	-0.211489123	-0.508350039	-1.458827484	-1.489573096	-1.65973529	-1.395764882	1.321662784	1.383796551	0.996418901	1.04783575	0.808616709	0.984837458	0.728212463	0.66258175	0.337097392	0.344454188
ENSMUSG00000049807	Arhgap23	-0.214613978	0.072587464	0.267227755	-0.89982701	0.204612079	-0.48069043	-0.013847549	-2.802071472	-1.679651748	-1.069292562	0.922334389	0.4162458	0.582204641	0.461724758	1.340269359	1.060218545	-0.225982416	0.678951721	0.784772006	0.594828647
ENSMUSG00000049871	Nlrc3	-0.951609413	-0.904702892	0.420095159	-1.204457315	-0.408333405	-1.069302895	-1.133010065	-2.02236494	-0.773198493	-0.120702669	0.786845978	0.583539325	0.476405346	1.546142348	1.184039202	0.559532063	0.798954343	0.20169201	1.415219251	0.615217065
ENSMUSG00000050022	Amz1	-0.070780492	-0.057120328	0.030934238	0.089675128	0.415913306	-1.041689691	0.011799542	-1.078842419	-2.488015588	-2.365177906	0.877621685	0.249631224	0.34068573	0.757072912	0.55480014	0.93697383	0.689457115	0.797024371	0.52185989	0.828177315
ENSMUSG00000050144	Slc25a44	-0.824378025	0.171827832	-0.927520428	-0.705297432	-0.177553879	0.438060545	-0.800282008	-0.848410804	-0.705512141	-1.999485711	0.374249386	-0.332578752	0.665336675	1.492212232	-0.165914801	0.159564949	-0.393941067	1.006137653	2.191921471	1.381564304
ENSMUSG00000050373	Snx21	-0.038276261	-1.85072615	-1.045821359	-0.819241052	-0.61846667	-0.91272299	0.154898276	-1.112859531	-0.214420064	-0.716809789	0.839699979	-1.168985398	0.635561902	0.644846082	0.601286368	0.173130377	1.370112101	1.552748588	1.195766391	1.330279201
ENSMUSG00000050390	C77080	-0.370434308	-0.009093583	-0.421362027	-0.445315877	-0.37891671	-1.009315903	-0.598465978	-1.756456643	-2.36690345	-0.832539837	0.544493754	0.425080618	0.562198904	0.815334893	0.61266162	0.876814244	0.887577056	0.815368935	1.428995573	1.220278719
ENSMUSG00000050463	Krt78	-0.076461454	-0.194019682	-1.806020389	-0.894392873	-0.940004961	-0.740456282	-1.89518976	-0.408724995	-0.765849331	-0.330770813	1.600818951	0.848610515	1.073699646	0.173456429	0.61061042	0.868060681	0.820876449	1.575835316	-0.028302526	0.508224662
ENSMUSG00000050592	Fam78a	-1.267599136	-0.749160219	-0.689311734	0.153957325	-0.962478501	-1.118216602	-0.171364601	-1.066650571	-1.094933066	-1.398640051	0.497375882	0.582970575	0.954418611	1.372816987	0.691043951	0.636477715	0.085832788	1.879682439	1.399368711	0.264409495
ENSMUSG00000050668	Gpatch11	-0.196385955	-0.93418063	-2.657037228	-0.811526705	-0.453504939	-0.235710695	-1.327367693	-0.862086847	-0.186787617	0.657888248	0.274546177	0.068296377	0.513786245	1.628000156	1.198222461	0.217275899	1.084050479	0.927688339	0.656588132	0.438245795
ENSMUSG00000050697	Prkaa1	-0.275651827	-0.509882563	-0.4289917	-1.51738641	-0.682950876	-1.579955972	-1.46590001	-0.166351271	-0.806037431	-0.202285288	-0.237895181	0.367936693	-0.200738077	1.910399531	1.015184689	0.673289801	0.447713492	0.768296375	1.369344257	1.521861768
ENSMUSG00000050708	Ftl1	-0.815723076	-0.707444271	-0.866627624	-0.917840703	-1.141923072	-0.317853098	-0.32408667	-0.829103472	-0.814133055	-2.021056301	0.557695454	0.447933061	0.844822884	1.341224134	1.012925341	0.476839933	0.283105146	0.951143689	1.427691808	1.412409891
ENSMUSG00000050737	Ptges	-0.136948437	-0.983142879	-1.094085346	-0.983565944	-0.56355855	-0.226112838	-0.951330736	-0.289491539	0.965173158	-2.580728099	0.584623663	0.199776457	0.329832138	0.97378525	0.459818257	1.597841349	0.987873513	0.645531593	1.13992878	-0.075219791
ENSMUSG00000050777	Tmem37	-0.115128695	-0.63358623	-0.208948663	-0.293204138	-0.157269871	-1.396005169	-1.080263367	-1.396005169	-1.396005169	-1.396005169	1.433842894	1.304124648	1.312167725	1.458392049	1.151469845	0.189713958	0.35965463	0.117963414	0.573295739	0.171796739
ENSMUSG00000050957	Insl6	-0.309348033	-0.986990533	-1.054355027	-1.162158296	-0.596098847	-0.085992134	-1.155959092	-1.889522909	-0.785264774	-0.830460694	1.057098029	1.274309886	0.898557309	1.28350545	1.081642827	0.846579799	0.335843503	1.103353359	0.444058717	0.53120146
ENSMUSG00000050967	Creg2	-1.037535567	0.374162475	-0.719521402	-0.409157655	-0.513606217	-1.509441166	-1.5399836	0.175431702	-0.672199393	-1.810871027	0.256015313	0.252805077	1.026351837	1.313180943	0.613382142	1.630496118	0.531969653	0.645674414	1.333139869	0.059706484
ENSMUSG00000051043	Gprc5c	-1.378529923	-0.474655849	-0.834076357	-0.697973228	-1.469841274	-0.182790567	-1.135110867	-0.542407908	-0.734143477	-1.415732657	0.70561401	0.30298686	1.268865224	1.224824794	0.773033017	0.495329765	0.336306018	1.261679756	1.309033118	1.187589544
ENSMUSG00000051169	Rpusd3	-0.618779364	-1.029852681	-0.558578191	-1.023739821	-0.743371382	-0.988653413	-0.950025454	-1.265047317	-1.124746341	-1.150489546	1.093511467	0.7960249	0.973900061	1.351933545	0.990820212	0.823707506	0.562973948	1.223890704	1.096699362	0.539821805
ENSMUSG00000051256	Jagn1	-0.651986601	-0.57572791	-1.470893586	-0.401924136	-1.850636431	-0.264527611	-0.318005719	0.166682773	0.090115966	-2.132667003	0.671622637	1.507402945	1.043268609	1.138836175	0.711988277	0.301094669	-0.328561087	0.956689915	0.607143823	0.800084295
ENSMUSG00000051343	Rab11fip5	-0.696634307	-0.805743231	-0.644927701	-0.590511402	-0.782175718	-0.862998647	-0.438009793	-0.886557536	-1.790263589	-1.523422896	0.466811561	0.684851769	0.744196742	1.517943014	0.767587293	0.700781757	0.669927674	1.012385999	1.477195329	0.979563681
ENSMUSG00000051439	Cd14	-0.510082323	-0.324304379	-0.805173154	-0.537003105	-0.084577521	-0.480219626	-0.863483898	-0.701566019	-0.956888178	-1.492780204	-0.13241286	-0.400434058	0.799385645	0.748737127	2.348819898	-0.541854729	0.018362313	0.746498563	1.189833233	1.979143275
ENSMUSG00000051451	Crebzf	-1.227093455	-0.841332682	-0.202630719	-0.588707155	0.904022962	-1.079740944	-0.867080883	-0.616880303	-1.872654408	-0.256264288	0.779575853	-0.955781294	0.730147148	1.572349296	1.366864795	0.898188479	0.002148649	1.182563396	1.053692758	0.018612797
ENSMUSG00000051550	Zfp579	-0.849851732	-0.878863114	-0.192633831	-1.255675952	0.483644045	-1.76288287	-0.414489214	-0.908629793	-1.032650278	-0.459996918	1.116809368	-0.476577079	1.550316016	0.941732777	-0.277315854	1.139597386	1.611697637	0.799507767	0.944099967	-0.077838327
ENSMUSG00000051652	Lrrc3	0.331799067	-0.097878856	-0.795216501	-1.274474206	-0.99073233	-0.172837004	0.634164854	-0.636692229	-2.368287856	-0.696725956	0.627188314	-0.011029708	-0.342037551	0.912391672	-0.795043063	1.007583586	1.02871957	0.997584348	1.619073687	1.022450162
ENSMUSG00000051748	Wfdc21	-0.652025659	-0.494185465	-1.007220785	-0.982881806	-1.036855746	-0.760010347	-1.18385731	-0.617739769	-0.800940715	-1.784877797	0.742259069	0.993357983	1.059752957	1.19204972	1.010482155	0.59839174	0.66841877	1.228795584	0.924295873	0.902791549
ENSMUSG00000051853	Arf3	-0.070795138	0.209730883	-0.98945309	0.200344212	-1.016370235	0.166712111	-0.567564752	-1.635913024	-1.309799879	-2.085828325	0.089566563	1.530278257	0.379620238	1.161462076	0.343044864	-0.014685125	0.54208726	1.442840643	1.086371842	0.53835062
ENSMUSG00000051864	Tbc1d22a	-0.943843	-0.58535253	-0.927041237	-0.705761174	-1.182867847	0.536172448	-0.895890442	-1.132270054	0.383105294	-2.187248348	0.347426578	0.932020479	0.88520476	1.214404294	0.937363923	-0.370733786	1.018244523	0.828838313	0.848994245	0.999233563
ENSMUSG00000051934	Spats2	-0.239678429	0.013480629	-0.269583637	0.074207074	-0.815949418	-1.718592669	-1.152397649	-1.967867141	-0.100401983	-0.521174386	0.007465696	-0.113547235	-0.478796585	1.11645219	0.514114347	0.78949013	2.227814837	0.612567385	0.972983838	1.049413006
ENSMUSG00000052056	Zfp217	-1.420636187	-0.347717802	-0.316770619	-0.74331946	-0.549173917	-1.589669519	-1.033505369	-1.73795361	-1.005215296	-0.149116401	0.76127669	1.180517965	0.660044278	1.057582473	0.62982241	0.997547401	1.057540599	0.915394104	0.972765161	0.660587099
ENSMUSG00000052062	Pard3b	-1.214969898	-0.995634813	-0.331121506	-0.207732114	-1.007523536	-1.17312826	-0.582567553	-1.494643295	-1.709718751	-0.030218863	0.658176602	0.556383568	1.216724336	1.235853987	0.639730235	0.880844409	0.373949436	0.947084831	1.200215154	1.038296033
ENSMUSG00000052102	Gnpda1	-0.191792803	-0.372734652	-0.861437071	-0.875548314	-1.934566586	0.244028063	-0.700626096	0.405840941	-1.431811366	-1.833984905	0.150563279	1.047154038	0.758342611	0.83436627	0.410417152	0.157348985	0.930709105	1.201062337	1.492114075	0.570554939
ENSMUSG00000052151	Plpp2	-1.370148173	0.482578266	-1.2629514	-0.563633079	-1.635633632	-0.954979165	-0.337171666	-0.228453726	-0.946445948	-0.917643258	-0.443422896	0.633954159	0.473956962	1.51211749	1.364912423	0.071313831	1.090118218	0.60012862	1.260400952	1.171002022
ENSMUSG00000052212	Cd177	-1.313188781	-0.750301212	0.677815425	0.35331025	-0.757727943	-1.686673556	-1.221439611	-0.764726063	-0.74363405	-1.686673556	0.746247217	0.917992229	0.874103911	1.193883725	1.010215865	0.402386506	0.108939614	1.173121126	0.739880916	0.726467986
ENSMUSG00000052281	Tspan32os	-2.302575196	-0.374404384	-0.368807415	-1.120052622	0.535771348	-0.930828573	-0.141579174	-1.773088938	-0.800039259	0.2376961	0.847355259	0.412200094	0.436685716	1.558498291	0.148036397	0.951492454	1.012014129	0.011734762	1.227924613	0.431966397
ENSMUSG00000052310	Slc39a1	-0.43980851	0.038544824	-1.468242974	-0.549427724	-1.824340621	0.053792461	-0.278708301	-0.492970824	0.120419542	-2.122490597	0.487138082	1.800793622	0.814557213	1.011800245	0.721311087	-0.477690189	0.457289112	0.183032821	1.191170184	0.773830546
ENSMUSG00000052384	Nrros	-0.151646113	-1.296532031	-0.373928983	-0.273117463	-0.265245712	-0.775652907	0.299287579	-1.384255897	-1.47212478	-2.143663518	0.860702778	0.708500536	0.379458546	1.050599126	1.343065548	1.063189784	0.618917081	0.050608742	0.507398749	1.254438936
ENSMUSG00000052459	Atp6v1a	-0.76588317	-0.17975239	-0.680250031	-0.788414528	-1.124099186	-0.965540029	-0.960619712	-0.642630162	-1.043953581	-1.679954276	0.614655966	0.41732101	0.676750906	1.338023781	1.256374062	0.226006316	0.850757026	0.530949123	1.183005408	1.737253468
ENSMUSG00000052632	Asap2	-0.77342918	-1.318178727	-0.930808752	-1.091282821	-0.163735498	-1.139637634	-0.936060954	-1.125823426	-0.847777659	-0.804472588	0.686990366	0.330484954	0.630622532	1.177470985	1.036138751	0.797740181	0.522643804	1.295368039	1.661641916	0.992105708
ENSMUSG00000052688	Rab7b	0.784846959	0.663260724	-0.680677693	0.143650912	-0.466100422	0.567521525	-0.206167194	-0.401361017	-0.586136621	-0.626355409	-0.992959494	-1.75920545	-1.186285515	0.21131871	-1.358147295	0.686659754	0.537255349	1.650668344	2.040339454	0.977874378
ENSMUSG00000052752	Traf7	-0.784995626	-0.513159895	-0.49828701	-0.451944785	-0.076287416	0.332999631	-1.292708752	-1.820481291	-1.95958805	-0.808535299	0.562419143	-0.097982304	0.716727288	0.952099618	0.70648768	0.551607362	1.124668824	0.879424868	1.694492751	0.783043264
ENSMUSG00000052776	Oas1a	-0.664473272	-0.390754345	-0.396902753	-0.443872127	-0.844134719	-0.111368732	-0.565310166	-1.003663742	-1.227173986	-2.523477264	1.311943643	0.602056079	0.041198829	1.512868511	0.772534441	0.899320442	0.712307416	0.619924689	0.776062316	0.922914742
ENSMUSG00000052837	Junb	-0.024565094	-0.011927193	-0.776396137	0.209209367	0.168048675	-1.493224272	-0.983175953	-0.624484097	-1.129016368	-1.805615678	-0.022403798	-0.484372874	0.603200734	0.318303809	1.928084123	-0.197695738	0.382747549	0.950761641	1.165897432	1.826623873
ENSMUSG00000052889	Prkcb	-0.594791587	-0.766007109	-0.607392968	-0.578324835	-0.602157379	-1.660927443	-0.840868555	-1.160901298	-1.666633128	-0.662526977	1.287937524	1.01346759	1.027910408	1.296152301	0.793408286	0.817180973	0.495900223	0.811474813	0.977258982	0.61984018
ENSMUSG00000053040	Aph1c	-1.454759142	-0.657831031	0.25630799	-1.336237212	-0.928443842	-0.285332888	-0.854104293	-0.683064829	-0.989043083	-1.164437546	-0.214902726	-0.05861602	0.7260554	1.461505417	1.129710683	0.737480052	0.539288061	0.754042952	1.799625875	1.222756182
ENSMUSG00000053063	Clec12a	-0.636821807	-0.359904017	-0.806195487	-1.446555461	-0.718268484	-1.957295669	-1.009269857	0.157033003	0.057283352	-0.186007755	0.567350877	2.085452753	0.754986931	1.35524496	0.365455788	0.205793154	1.269212272	0.915021432	0.143751416	-0.756267401
ENSMUSG00000053113	Socs3	-0.883073454	-0.599030821	-0.561260772	-0.674623073	-0.360128533	-1.066948657	-0.898627925	-1.411802094	-1.322898809	-0.983683018	0.260348647	0.662072237	0.865196868	1.339701034	1.592944702	0.05597267	0.482250609	0.658827637	1.393379613	1.451383137
ENSMUSG00000053175	Bcl3	-1.310801029	-0.252681702	-1.028085356	-1.231952319	-0.756006991	-0.562958753	-0.929903201	-0.702311904	-1.017677947	-1.054157498	0.575540097	0.402233922	1.213119148	1.505914842	1.342659431	0.023248811	0.278802834	1.17702282	1.307688868	1.020305928
ENSMUSG00000053460	Ggcx	0.308516683	-0.265331356	0.17593222	-0.586659249	-0.973604534	-2.016350724	-1.404308217	-0.703609293	-1.422317146	-1.010401262	0.845706722	0.05895141	0.766531367	0.305555904	1.044624636	0.75373019	0.762614682	0.841617748	1.714161878	0.804638339
ENSMUSG00000053477	Tcf4	-0.513725819	-0.953945228	-0.067118589	-0.924962482	-0.246689045	-1.138041693	-1.381930452	-1.749061365	-1.244090883	-0.155564372	1.6430179	1.48491402	0.53656509	0.792188055	0.986586236	1.153786119	0.741435869	0.392759645	0.451006723	0.192870271
