ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC011_T3_F_AMD_R1	SC012_T3_F_AMD_R2	SC013_T3_F_AMD_R3	SC014_T3_F_AMD_R4	SC011_T3_F_AMR_R1	SC012_T3_F_AMR_R2	SC013_T3_F_AMR_R3	SC014_T3_F_AMR_R4
ENSMUSG00000034220	Gpc1	-0.326900359	-0.775092167	-0.462730606	-1.490577527	-0.125700125	-0.528898447	-0.345292738	-1.340764364	0.038371026	-1.213707953	1.704732607	2.054291001	-0.182751945	1.471762122	0.359697731	0.355109671	0.042654312	0.765797761
ENSMUSG00000034247	Plekhm1	-0.678254556	-0.14683836	-0.026241905	-0.345857893	-0.572283521	-0.216950233	-0.600412779	-1.539478741	-1.768615095	-0.461744141	1.256611492	2.246727154	-0.289128236	0.218565097	0.387480272	1.61262353	0.371866439	0.551931474
ENSMUSG00000034254	Agpat1	-0.807443989	-0.623093324	-0.932108223	-1.381584305	-1.109519829	-0.075680212	-0.342751015	-0.995878971	-0.602716029	-1.013587677	1.539127065	1.29449922	0.011733339	1.153210884	1.028695435	0.989490002	1.314322676	0.553284954
ENSMUSG00000034265	Zdhhc14	-0.517155301	-0.607978994	-0.400341728	0.150504826	-0.162463634	-1.140335655	-0.266138352	-0.252375559	-0.847365	-2.260410761	0.258022877	1.614141514	1.504317342	1.333028987	0.083963838	0.268415598	-0.193980643	1.436150644
ENSMUSG00000034266	Batf	-0.637710299	-0.412557359	-1.864621298	-1.024219229	-1.340762695	0.245267452	-0.69355696	-0.461073768	0.571806642	-0.601235136	-0.114625509	0.51484002	1.683903531	1.790473521	1.035076065	-0.100248869	0.341658726	1.067585166
ENSMUSG00000034312	Iqsec1	-1.861158198	0.008075315	-1.108369631	-1.070485116	-0.565948398	-0.17764891	-0.060299383	-1.176136242	-0.734269041	0.707870647	-0.476609518	1.287211076	-0.195957971	0.619267864	0.91178049	1.389671293	0.950195496	1.552810228
ENSMUSG00000034361	Cpne2	-0.195935564	-0.697147239	0.178133483	-0.235818613	-0.712478296	-1.623063177	-0.943414875	-1.290957459	-1.255123181	-0.008840812	1.294823315	2.220594	1.235261023	0.599431442	0.258277778	0.531441505	0.142889887	0.501926782
ENSMUSG00000034394	Lif	-0.047520825	0.088340167	-0.525397838	-0.563306097	0.44910692	-0.822805669	-0.968701506	-1.325959786	-2.052900859	-0.770887251	0.691755204	1.969982583	0.874559564	1.033606949	0.022554649	1.22328357	0.187688917	0.536601307
ENSMUSG00000034422	Parp14	-0.700658613	-0.751460448	-0.629566041	-1.272283821	-0.617373638	-0.959601415	-1.605022537	-0.487179182	-1.113784893	0.67962132	1.380776491	0.286345822	1.212054892	1.015401731	1.363664087	0.657197575	0.503844465	1.038024204
ENSMUSG00000034557	Zfyve9	0.17323627	-0.974058823	-0.448147659	-0.307422476	-0.659267637	-0.459418754	-1.434988148	-1.554111844	-1.726755524	-0.002931793	1.301452927	1.26671712	0.873483705	0.983039221	0.583308416	1.163810146	0.332726528	0.889328323
ENSMUSG00000034591	Slc41a2	-0.568342557	-0.912458171	-0.04425705	-0.652062814	-1.217471849	-1.193466587	-0.577361165	-1.170054332	-0.780419893	0.118989562	1.580362872	1.545455456	0.719269434	0.453496355	0.616083849	2.037195487	-0.128060314	0.173101716
ENSMUSG00000034593	Myo5a	-0.976007545	-0.397445577	-0.412516068	-1.328315992	-1.042041593	-0.954047455	-0.583702387	-0.929775106	-1.280596668	-0.431343401	0.897729063	1.202900919	0.926837253	1.109326777	0.878454837	1.18173153	0.81477826	1.324033153
ENSMUSG00000034612	Chst11	-1.378483391	-0.562974323	0.138334065	0.095944674	-0.952770637	0.064393963	-1.515440871	-1.56328634	-0.038195177	0.017680012	0.368105501	1.527672433	1.617221041	1.613058232	0.287650451	0.381528056	-0.818460616	0.718022927
ENSMUSG00000034647	Ankrd12	-0.8643624	-1.49676021	-0.084349533	-1.319082711	-0.614068688	-0.718240017	-0.408988294	-0.81224008	-0.843294587	1.212526381	-0.243515585	0.253116921	0.522560943	0.888127032	2.35936769	0.552139954	0.803875115	0.813188068
ENSMUSG00000034652	Cd300a	-1.168563437	0.207656927	-0.841634323	-0.777361149	-1.090562926	0.020234683	-1.408119553	-0.57034444	-0.160605212	-1.183916778	0.45180544	1.729362385	0.897534782	1.048961636	-0.502584881	1.392759777	0.705123563	1.250253506
ENSMUSG00000034708	Grn	-0.342962141	-0.547123286	-0.407670637	-0.425288212	-0.834083589	0.235574801	0.092354424	-1.385836709	-0.987230439	-1.548153803	1.876863721	2.168711525	0.25646937	0.384327992	-0.381263372	1.160142656	0.245454793	0.439712908
ENSMUSG00000034751	Mast4	-0.807163422	-0.743891857	-0.280518944	-1.683983396	-0.876333611	-0.614646204	-0.663346002	-1.503177153	-0.763191683	0.087409394	0.807688959	1.557698163	0.612889748	0.632841949	0.846175693	1.267665501	1.13895783	0.984925036
ENSMUSG00000034781	Gna11	-0.171821026	-0.11177915	-0.698011366	-0.21499008	-1.173812083	-1.976871869	0.620092378	-1.56511812	-0.80465923	-0.411896366	1.779487061	1.312887846	0.420717727	0.919794286	-0.013980113	0.744973299	0.433232307	0.911754498
ENSMUSG00000034799	Unc13a	-0.627700116	-1.071812102	-0.483323361	-0.661147454	0.258482123	-0.899458075	-0.817912138	-1.145042637	-1.016928499	-0.888520532	0.066709459	0.542381563	1.992294688	1.464815131	0.37041459	0.344848319	1.031065402	1.54083364
ENSMUSG00000034854	Mfsd12	-0.391379387	0.045916503	-0.753064548	-0.580864292	-0.768564954	0.332911219	-0.533966231	-0.891795759	-0.916011934	-1.968315103	1.308423217	1.952984769	0.196927188	0.153712602	-0.192054403	1.736149952	0.642273249	0.626717913
ENSMUSG00000034875	Nudt19	-0.68607451	0.131179755	-1.392489132	-0.833257212	-2.258186142	-0.100052774	-0.905669389	-0.310159853	0.35528605	-0.434111265	0.547243701	0.83739661	0.073952987	0.670099407	1.871826498	0.515454648	1.446150606	0.471410014
ENSMUSG00000034917	Tjp3	0.00399056	-1.15676381	-0.005420182	-0.074825877	-0.228121317	-0.916832206	-0.575352281	-0.353518783	-0.279052852	-2.041873643	1.956316363	1.426487135	0.394948609	1.825262814	0.088503107	0.661881402	-0.392070783	-0.333558257
ENSMUSG00000034926	Dhcr24	-0.232355293	-0.286332909	-0.153786167	-0.336696363	-0.256225983	-0.798524001	-1.201137829	-1.702510687	-1.45089419	-1.038423059	1.473675993	1.470294864	1.082094724	0.874708493	0.248582922	1.236596157	0.355075533	0.715857795
ENSMUSG00000034993	Vat1	-0.792913581	-0.162904577	-0.964573388	-0.580502269	-1.472437439	-0.409210477	-0.973806004	-1.080212204	-0.280489722	-1.181161021	1.41398368	1.614207444	0.428377211	0.999221928	0.354982991	1.174419041	0.832396059	1.080622327
ENSMUSG00000035064	Eef2k	-1.200437073	-0.285558891	-1.074701563	-0.422738575	-1.51629865	-0.233595262	-0.757023014	0.009687821	-0.856687602	-1.080283757	0.545298461	1.688679935	1.316533391	0.939118221	-0.286599787	1.172116929	0.951207797	1.091281619
ENSMUSG00000035158	Mitf	-0.308871531	-0.597148814	-1.69437067	-0.664907215	-1.44616395	-1.291632101	-0.9815942	-0.175142163	0.742496894	0.120793596	1.633785338	0.659993122	0.66487595	-0.001636883	1.859171659	0.816075855	0.444346804	0.219928308
ENSMUSG00000035164	Zc3h12c	-0.741293891	-0.663248684	-0.389826444	-0.900836942	-0.313500281	-1.352791304	-0.890085474	-1.140428395	-1.567174181	-0.213258836	1.175196865	1.283578726	0.816782139	1.082082312	1.043735005	1.000046039	0.883420376	0.887602969
ENSMUSG00000035168	Tanc1	-0.69610272	-0.77748331	-0.096279498	-0.367125241	-0.262015758	-1.180693654	-0.601031807	-1.569603353	-1.486541278	0.030829353	0.226606837	1.822261891	0.540378205	0.724523352	0.40349352	1.852522175	0.241910896	1.19435039
ENSMUSG00000035208	Slfn8	-0.988733035	-0.444969237	-0.889029465	-1.338149839	-0.557524385	-1.309260984	-1.140397365	-0.114063267	-0.426934702	-0.325974712	0.964690907	1.642551237	1.519561342	0.909666669	0.25715661	1.229972018	-0.111012742	1.122450952
ENSMUSG00000035268	Pkig	-0.438009351	-0.661475185	-1.229939273	-0.734183253	-1.155309115	0.29413748	0.47191467	-0.609085997	0.272999101	-1.783553049	0.917346892	2.415968301	0.668059161	0.634795863	0.362212407	0.865850844	-0.692281247	0.40055175
ENSMUSG00000035273	Hpse	-0.580366024	-0.338223344	-0.306077298	-0.674009758	-0.924303108	-0.558656041	-0.648015416	-0.970213468	-1.570028823	-1.234140717	1.196598342	1.646286359	1.453964451	1.248495573	0.105185335	0.760839944	0.461294827	0.931369167
ENSMUSG00000035441	Myo1d	0.215231912	-0.84149752	-0.013842114	0.562964822	-0.546570406	-0.703285471	-1.400533734	-1.678704228	-0.66846737	-1.141575552	0.085773383	1.524265164	0.173302334	0.613521439	0.606878001	1.969963104	-0.029581873	1.272158109
ENSMUSG00000035473	Galm	-0.520869125	-0.215964069	-0.392419194	-0.90907488	-0.926591218	-0.28096478	-1.408897717	-0.587021171	0.184708841	-1.780731115	1.159518774	2.45875828	0.651560716	0.705537206	0.397953524	0.604608494	0.538371824	0.321515608
ENSMUSG00000035493	Tgfbi	-0.232292482	-0.759153124	-0.326178804	-0.377318782	-0.471581853	-0.645444348	-0.794841493	-0.943189555	-0.924475397	-0.580648377	2.393170225	1.923882068	1.006940373	0.977569512	0.11288451	0.601535661	-0.997353016	0.03649488
ENSMUSG00000035547	Capn5	-0.715571421	-0.358324068	-1.329808393	-0.591493866	-0.676372623	-0.60766741	-0.25565458	-1.281115842	0.022629633	-0.940011954	1.764619324	1.502116684	2.037085418	1.018892473	0.020796202	0.014268271	-0.124076702	0.499688853
ENSMUSG00000035673	Sbno2	-0.652557319	-0.552949676	-0.697679047	-0.518559387	0.091624385	-0.414160511	0.287261385	-1.142264234	-1.538455768	-1.061136834	1.609639891	2.106676523	0.346063986	0.136186962	0.22399269	1.750902656	-0.278151959	0.303566255
ENSMUSG00000035863	Palm	-0.279384913	0.214672536	-0.735020756	-0.397118719	-0.682409206	-0.302680816	-1.203501743	-2.049265302	-0.754933744	-1.287444735	1.080723715	1.334645954	1.022875238	0.948448171	0.29602555	1.111541401	0.605745791	1.077081578
ENSMUSG00000035891	Cerk	-0.941515549	0.558733491	-0.970324323	-0.599831793	-0.458336778	0.249950889	-1.620389194	-1.213936746	-0.410684908	-1.123482471	0.54485009	1.829488858	1.242037309	1.083897935	-0.252715537	1.281239659	0.00701695	0.794002118
ENSMUSG00000035929	H2-Q4	-0.437155875	-0.349291779	-0.80135963	-0.853361622	-0.191865288	-0.320263835	-0.460624763	-0.86145973	-0.597684948	-1.851592293	2.335680446	1.515468842	0.567165609	1.24360766	0.26848663	0.678603741	-0.314758862	0.430405697
ENSMUSG00000035953	Pip4p1	-0.659081713	-0.246115361	-0.604368863	-0.125128746	-0.235462665	-0.650941844	-0.372911272	-1.407182527	-1.524704322	-1.711642211	1.453677844	1.240968032	1.066579773	1.035348277	0.47952204	1.29284439	0.346306359	0.62229281
ENSMUSG00000036053	Fmnl2	-1.006835436	-0.549869387	-0.849209877	-0.47039094	-0.561447489	-0.870346731	-0.780409257	-1.680845124	-1.03776642	-0.115907464	0.9978171	1.553271391	1.273482006	1.25135316	0.575462292	1.091975881	0.18437348	0.995292815
ENSMUSG00000036078	Sigmar1	-0.155067597	-0.25392958	-0.390204808	0.07798597	-0.587388678	0.030707697	-0.5216979	-0.802085401	-0.997853242	-2.177270225	1.946045933	1.576512916	1.038663755	1.000036037	-0.198370953	1.006143632	-0.593613667	0.001386112
ENSMUSG00000036086	Zranb3	-0.5967959	-0.855104752	-0.551411254	-0.800261035	-0.922156064	-1.062311268	-0.792526624	-0.848483066	-1.080644588	-0.973621661	1.146053988	1.369552922	0.864223716	1.247479815	0.76448385	1.323928696	0.625041481	1.142551744
ENSMUSG00000036093	Arl5a	-0.653841112	-0.71873726	-0.562291357	-0.6327136	-0.331462879	-1.934524589	-2.012195255	-0.166518233	0.116908085	-0.004660766	0.554289497	0.900345068	0.913263019	0.61125758	1.784896908	1.136701337	0.282805219	0.716478341
ENSMUSG00000036098	Myrf	-0.425499918	0.072629551	-0.309187771	-0.937163097	-0.614998948	-0.462663096	-0.595565773	-1.185640415	-1.807561052	-1.295242694	1.214055758	1.527180216	0.423188187	0.770214315	0.652489947	1.572497912	0.496484682	0.904782194
ENSMUSG00000036099	Vezt	-0.037243297	-0.965785209	-0.200597102	-1.7259063	-0.51909961	-0.507119171	-1.103287943	-1.025129698	-1.355321323	-0.451926184	1.362281203	1.163162179	0.772906177	0.560315486	1.04311805	0.988109038	0.892640474	1.10888323
ENSMUSG00000036155	Mgat5	-0.731205623	-0.579126253	-0.580672845	-1.528673538	-0.670537854	-0.392383809	-0.187968514	-0.903842233	-1.786041462	-0.036233498	0.614287407	1.376387513	0.189209568	1.156946663	0.16322364	1.165267176	1.210696858	1.520666802
ENSMUSG00000036241	Ube2r2	-1.375961572	-1.35749315	-0.585042645	-1.130166562	-1.086187901	-0.359969267	-1.094306977	0.16153826	-0.02473715	0.020966171	0.991798279	0.446794652	-0.153871842	0.748252663	2.166448437	1.167501297	1.059831639	0.404605669
ENSMUSG00000036330	Slc18a1	-0.607487991	0.029542789	0.194060139	-1.182887871	-0.542781076	-0.535672477	-1.057083365	-1.908012224	-1.093273044	0.252850082	0.179357488	0.547135795	0.49237997	0.093579638	1.222125259	1.265760807	0.487425454	2.162980629
ENSMUSG00000036377	C530008M17Rik	-0.823470374	-0.058811724	-1.64619068	-1.516698236	-1.473512694	0.315696937	-0.277807926	-0.260872069	-1.097611703	0.786794068	1.213945883	0.181182278	0.062431002	0.048660856	1.613216339	0.752935929	1.020747467	1.159364647
ENSMUSG00000036390	Gadd45a	0.069300024	-0.805495135	-0.576714403	-1.203367212	0.25344464	-0.13672501	-0.272952678	-1.414578246	-1.482523091	-1.56833587	1.28105338	1.297068396	0.507643354	0.624352041	0.868455381	1.418560414	0.995501115	0.145312899
ENSMUSG00000036402	Gng12	-0.629809522	-0.749919849	-0.459327512	-0.683172706	-0.577106215	-1.187880746	-1.202625026	-1.057231344	-1.120350045	-0.753420563	0.996308321	1.388960882	1.065321529	1.095744343	0.671597357	1.255703017	0.813575233	1.133632845
ENSMUSG00000036442	Thap11	-0.336788981	-0.179895993	-0.803466424	0.173611877	0.358662904	-0.312289106	-0.82733799	-0.913025553	-1.201765072	-1.97400814	1.747941419	1.398262422	0.924360716	0.430793458	-0.845905931	0.248294749	0.925547376	1.187008267
ENSMUSG00000036478	Btg1	-0.661328843	-0.282366856	-0.42759541	-0.027517155	-0.351652359	-0.771912885	-1.491783371	-0.759584823	-0.944975124	-1.298894899	0.912368457	-0.28003041	1.819115283	1.779218889	0.865732229	-0.097768607	0.924340336	1.094635548
ENSMUSG00000036545	Adamts2	-0.419019215	-0.303933308	-0.485893459	-0.055352668	0.09126875	0.145305112	-0.409336528	-2.479858328	-1.087919343	-1.10943233	0.391326917	1.181190358	0.371156581	0.490333584	0.766008478	1.330691974	1.839124958	-0.255661534
ENSMUSG00000036560	Lgi4	-0.325818704	-0.82205892	-0.311575952	-0.453091929	-0.435909398	-0.290126654	-0.997274401	-0.996310267	-1.999502165	-0.708743625	1.302424785	1.405730759	1.416305418	0.964498471	-0.144367443	1.362860554	0.257944405	0.775015067
ENSMUSG00000036599	Chst12	-0.947732248	-0.854856874	-0.844955186	-0.717149015	-1.162875659	-0.375791244	-0.322754403	-1.289110269	-0.523606839	-0.506239631	1.383313371	2.248880485	0.625558625	1.088659589	0.450257212	1.133230603	0.053449602	0.561721882
ENSMUSG00000036622	Atp13a2	-0.95948943	-0.110733608	-0.751945003	-0.542579942	-0.825653504	0.143005358	-0.493639808	-1.383287153	-0.711581626	-1.276183488	1.175146487	2.015999155	0.834530328	0.671475544	-0.688309433	1.404010325	0.589021702	0.910214095
ENSMUSG00000036707	Cab39	-0.671449785	-0.660443793	-0.824136328	-0.669568638	-1.239189655	-1.073901597	-1.525991679	-0.440777375	0.124195246	-1.065410011	0.797843819	0.701155221	0.65943105	1.064301688	1.172386761	1.38211069	0.951062101	1.318382285
ENSMUSG00000036718	Micall2	-0.288021112	-1.279319515	-0.037293094	-0.914751055	-0.628933137	-0.176066423	0.072976911	-1.279319515	-1.279319515	-1.279319515	1.503129455	1.239541393	0.550796739	1.433786231	0.80815013	1.51368404	0.00941997	0.030858011
ENSMUSG00000036820	Amdhd2	0.056034953	-0.41303992	-0.984991292	-0.949846951	-1.460138454	0.222328792	0.245186593	-1.146631839	-0.349066312	-1.793569745	1.577924931	1.454846022	1.229779763	0.186360863	-0.081986805	0.984310606	0.309229245	0.913269552
ENSMUSG00000036887	C1qa	0.178982917	0.251501083	0.25065393	0.179862046	0.433185253	-1.658106548	-1.12991747	-1.276388848	-1.349716774	-1.468687765	1.329342585	1.726997286	1.128698472	0.893344571	-0.065167175	0.377269359	0.09856084	0.099586238
ENSMUSG00000036894	Rap2b	-0.681531335	0.315269522	-0.668616989	-0.56655539	-0.857094785	-1.639066838	-1.356810403	-0.405336856	-0.576203466	-1.281302031	0.65889019	0.433884355	1.252202952	0.633310856	1.311327361	1.257444825	0.982953494	1.187234538
ENSMUSG00000036896	C1qc	0.213793408	0.385133263	0.22831933	0.055189325	0.271031889	-1.141825396	-1.485543987	-1.446193603	-1.330580726	-1.40670644	1.362272885	1.669420614	1.249382351	0.999667208	0.017738101	0.350079016	0.008181884	0.000640877
ENSMUSG00000036905	C1qb	0.041723211	0.082041097	0.107374164	-0.005300192	0.345824835	-1.554089283	-1.299119086	-1.12988225	-1.104939508	-1.60383392	1.331748099	1.794368134	1.166460923	1.02449919	0.170616783	0.367303888	-0.073475079	0.338678994
ENSMUSG00000036908	Unc93b1	-0.717472161	-0.126928088	-0.945059856	-0.590949535	-1.126670936	-0.050795551	-0.355548538	-1.567665045	-0.288699224	-1.447194595	1.787289212	1.821584883	0.957723012	0.838941214	0.076446782	0.688022811	0.396681695	0.650293921
ENSMUSG00000036918	Ttc7	-0.156532553	0.297671807	-0.928376383	-0.308524843	-1.398523526	0.671500765	-0.59150494	-1.121211956	-0.811587309	-1.940386117	1.645758948	1.789718413	0.632298354	0.065887966	0.606590228	0.583648895	0.524683822	0.438888429
ENSMUSG00000037012	Hk1	-0.773811999	-1.346911635	-0.823712926	-0.518827211	-0.541751171	-0.900298974	-0.552421558	-0.37721844	-0.766807397	-0.405472748	2.345467989	1.304769285	1.15227626	1.383433428	0.890424657	-0.178172807	-0.118173105	0.227208352
ENSMUSG00000037095	Lrg1	-0.823323322	-0.296036765	-0.571234578	-0.8237302	-1.151157362	-0.788949154	-1.042739359	-1.165483485	-0.675469779	-0.972397453	1.270033408	1.539931299	0.969020051	1.090596304	0.570286904	1.358811077	0.695170457	0.816671956
ENSMUSG00000037148	Arhgap10	-0.554638437	-0.849617769	-0.956509754	-0.750249684	-0.763447174	-0.940997119	-1.004669371	-0.438549377	-1.203319871	-0.854921098	1.291725704	1.628315823	1.130251512	1.248791159	0.940497487	0.756634684	0.379475703	0.941227582
ENSMUSG00000037172	E330009J07Rik	-0.472340813	-0.255599704	-0.115679698	-0.472059168	-0.116217805	-0.710260384	-0.469558897	-0.937813136	-2.818853182	-0.302983896	1.076464671	1.385315231	1.238686458	0.633395068	0.013938399	0.709233605	0.808376399	0.805956853
ENSMUSG00000037306	Man1c1	-0.930663431	-0.184713466	-1.034049005	-0.579011774	-0.633288943	-0.038624783	-0.167639695	-0.993925298	-1.067804469	-1.551374263	1.854135442	1.95127536	0.597620092	0.603930355	-0.074940822	0.940929249	0.743423357	0.564722092
ENSMUSG00000037321	Tap1	-0.098096742	-0.198564542	-0.034366701	-0.857027778	-0.132334886	-0.01500811	-0.47814369	-0.82630079	-0.082014591	-2.047175552	2.718990671	1.459281126	0.521410125	0.295801277	-0.828747128	0.610238328	-0.275505456	0.267564439
ENSMUSG00000037326	Capn15	-1.343147585	0.097054338	-0.377933371	-0.487994872	-0.208879056	-1.190206697	-0.008730087	-0.89225601	-1.374242208	-1.231901883	0.3537875	1.296501682	0.555119233	1.012223962	-0.350832786	1.502323362	1.084537187	1.56457729
ENSMUSG00000037337	Map4k1	-0.687398357	0.13249472	-1.271783562	0.482289966	-0.70139592	0.99035935	-0.13825656	-0.161013526	-0.465552086	-1.132796662	2.062219657	1.188164105	0.899659027	1.073883364	-0.134351012	-0.806211692	-1.774689061	0.444378249
ENSMUSG00000037366	Pafah2	-0.614298422	-0.407457481	-0.84958337	-0.013166623	-0.875477594	-1.109957939	-1.046344571	0.033721212	-0.441324708	-1.660244772	0.631080278	1.252698907	0.956128145	0.08483539	0.233634372	1.075436436	2.325647899	0.424672841
ENSMUSG00000037370	Enpp1	-0.226030592	-1.19631524	-0.210811907	-0.564959949	-0.625414397	-0.95934533	-0.352405446	-0.88507085	-1.633190738	-0.731673124	0.368594071	1.557126956	0.52045141	0.927710635	0.336632617	1.978922585	0.312575737	1.383203559
ENSMUSG00000037405	Icam1	-0.37511946	-0.214939419	-0.667539643	-0.442794026	-0.42755802	-0.266144998	-0.234215941	-0.856793042	-1.171829557	-1.041343717	2.598213289	1.764636186	-0.434907046	-0.131648531	1.381717441	0.806246224	-0.147578606	-0.138401135
ENSMUSG00000037419	Endod1	0.385918226	-0.77999132	-0.123656231	-0.176332945	-0.246846683	-0.763416662	-1.341845022	-1.82073265	-1.54993569	-0.836571983	1.34876239	1.022704748	1.108603901	1.18393332	0.372642324	0.68727101	0.594269118	0.935224148
ENSMUSG00000037553	Zdhhc18	0.133230567	-0.606970179	-0.452394691	-0.675391205	-0.582840036	0.366186094	0.117099039	-0.495898749	-1.242788354	-1.959079121	1.554414091	1.975493553	0.481369063	0.755740123	0.055335159	0.84269516	-1.124770678	0.858570164
